,학정번호,강의명/교수명,별점,final_성적,final_교수,final_로드,final_강의력,족보여부,강의자료질
19122,대교/필교,현대사회의법과권리/김건희,4.0,1.0,1.0,0.5,0.7,1.0,0.5
19123,대교/필교,현대사회의법과권리/김건희,4.0,1.0,0.0,0.15,0.0,1.0,0.5
19124,대교/필교,현대사회의법과권리/김건희,5.0,0.3,0.3,0.15,0.0,1.0,0.5
19125,대교/필교,현대사회의법과권리/김건희,4.0,1.0,1.0,0.5,0.7,1.0,0.5
19126,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.85,0.7,1.0,0.5
19127,대교/필교,현대사회의법과권리/김건희,3.0,1.0,0.0,0.85,0.0,1.0,0.5
19128,대교/필교,현대사회의법과권리/김건희,3.0,1.0,0.0,0.5,0.0,1.0,0.5
19129,대교/필교,현대사회의법과권리/김건희,4.0,1.0,1.0,0.5,0.7,1.0,0.5
19130,대교/필교,현대사회의법과권리/김건희,4.0,1.0,1.0,0.85,0.7,1.0,0.5
19131,대교/필교,현대사회의법과권리/김건희,4.0,1.0,0.0,0.15,0.0,1.0,0.5
19132,대교/필교,현대사회의법과권리/김건희,4.0,1.0,1.0,0.5,0.7,1.0,0.5
19133,대교/필교,현대사회의법과권리/김건희,4.0,1.0,1.0,0.85,0.7,1.0,0.5
19134,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.5,0.7,1.0,0.5
19135,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.5,0.0,1.0,0.5
19136,대교/필교,현대사회의법과권리/김건희,4.0,1.0,1.0,0.5,0.7,1.0,0.5
19137,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.85,0.7,1.0,0.5
19138,대교/필교,현대사회의법과권리/김건희,4.0,0.3,0.3,0.15,0.0,1.0,0.5
19139,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.5,0.0,1.0,0.5
19140,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.5,0.0,1.0,0.5
19141,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.5,0.0,1.0,0.5
19142,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.85,0.7,1.0,0.5
19143,대교/필교,현대사회의법과권리/김건희,3.0,1.0,0.3,0.5,0.0,1.0,0.5
19144,대교/필교,현대사회의법과권리/김건희,4.0,0.3,0.0,0.15,0.0,1.0,0.5
19145,대교/필교,현대사회의법과권리/김건희,3.0,0.3,0.3,0.5,0.0,1.0,0.5
19146,대교/필교,현대사회의법과권리/김건희,3.0,0.3,0.3,0.5,0.0,1.0,0.5
19147,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.5,0.0,1.0,0.5
19148,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.3,0.5,0.0,1.0,0.5
19149,대교/필교,현대사회의법과권리/김건희,2.0,1.0,0.0,0.15,0.0,1.0,0.5
19150,대교/필교,현대사회의법과권리/김건희,3.0,1.0,1.0,0.5,0.7,1.0,0.5
19151,대교/필교,현대사회의법과권리/김건희,3.0,1.0,1.0,0.5,0.7,1.0,0.5
19152,대교/필교,현대사회의법과권리/김건희,2.0,1.0,0.3,0.15,0.0,1.0,0.5
19153,대교/필교,현대사회의법과권리/김건희,2.0,1.0,1.0,0.5,0.7,1.0,0.5
19154,대교/필교,현대사회의법과권리/김건희,1.0,1.0,1.0,0.5,0.7,1.0,0.5
19155,대교/필교,현대사회의법과권리/김건희,3.0,1.0,1.0,0.5,0.7,1.0,0.5
19156,대교/필교,현대사회의법과권리/김건희,4.0,1.0,1.0,0.5,0.7,1.0,0.5
19157,대교/필교,현대사회의법과권리/김건희,1.0,1.0,0.3,0.15,0.0,1.0,0.5
19158,대교/필교,현대사회의법과권리/김건희,3.0,1.0,1.0,0.5,0.7,1.0,0.5
19159,대교/필교,현대사회의법과권리/김건희,2.0,1.0,0.3,0.15,0.0,1.0,0.5
19160,대교/필교,현대사회의법과권리/김건희,3.0,0.3,0.3,0.5,0.0,1.0,0.5
19161,대교/필교,현대사회의법과권리/김건희,2.0,1.0,1.0,0.85,0.7,1.0,0.5
19162,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.3,0.15,0.0,1.0,0.5
19163,대교/필교,현대사회의법과권리/김건희,2.0,1.0,0.0,0.5,0.0,1.0,0.5
19164,대교/필교,현대사회의법과권리/김건희,1.0,0.3,0.3,0.15,0.0,1.0,0.5
19165,대교/필교,현대사회의법과권리/김건희,2.0,0.3,0.3,0.15,0.0,1.0,0.5
19166,대교/필교,현대사회의법과권리/김건희,2.0,1.0,0.0,0.85,0.0,1.0,0.5
19167,대교/필교,현대사회의법과권리/김건희,3.0,1.0,1.0,0.85,0.7,1.0,0.5
19168,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.5,0.7,1.0,0.5
19169,대교/필교,현대사회의법과권리/김건희,3.0,0.3,0.3,0.15,0.0,1.0,0.5
19170,대교/필교,현대사회의법과권리/김건희,1.0,1.0,0.0,0.5,0.0,1.0,0.5
19171,대교/필교,현대사회의법과권리/김건희,3.0,1.0,0.0,0.5,0.0,1.0,0.5
19172,대교/필교,현대사회의법과권리/김건희,1.0,0.3,0.3,0.15,0.0,1.0,0.5
19173,대교/필교,현대사회의법과권리/김건희,2.0,1.0,0.0,0.5,0.0,1.0,0.5
19174,대교/필교,현대사회의법과권리/김건희,3.0,0.3,0.3,0.5,0.0,1.0,0.5
19175,대교/필교,현대사회의법과권리/김건희,3.0,0.3,0.3,0.5,0.0,1.0,0.5
19176,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.5,0.0,1.0,0.5
19177,대교/필교,현대사회의법과권리/김건희,3.0,1.0,0.0,0.5,0.0,1.0,0.5
19178,대교/필교,현대사회의법과권리/김건희,1.0,1.0,1.0,0.5,0.7,1.0,0.5
19179,대교/필교,현대사회의법과권리/김건희,1.0,1.0,0.0,0.5,0.0,1.0,0.5
19180,대교/필교,현대사회의법과권리/김건희,2.0,0.3,0.0,0.5,0.0,1.0,0.5
19181,대교/필교,현대사회의법과권리/김건희,3.0,0.3,0.3,0.15,0.0,1.0,0.5
19182,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.85,0.7,1.0,0.5
19183,대교/필교,현대사회의법과권리/김건희,4.0,1.0,1.0,0.85,0.7,1.0,0.5
19184,대교/필교,현대사회의법과권리/김건희,2.0,1.0,0.0,0.5,0.0,1.0,0.5
19185,대교/필교,현대사회의법과권리/김건희,2.0,0.3,0.3,0.5,0.0,1.0,0.5
19186,대교/필교,현대사회의법과권리/김건희,4.0,0.3,0.3,0.15,0.0,1.0,0.5
19187,대교/필교,현대사회의법과권리/김건희,3.0,1.0,1.0,0.85,0.7,1.0,0.5
19188,대교/필교,현대사회의법과권리/김건희,3.0,1.0,0.0,0.5,0.0,1.0,0.5
19189,대교/필교,현대사회의법과권리/김건희,2.0,0.3,0.3,0.5,0.0,1.0,0.5
19190,대교/필교,현대사회의법과권리/김건희,5.0,0.3,0.3,0.15,0.0,1.0,0.5
19191,대교/필교,현대사회의법과권리/김건희,2.0,1.0,0.0,0.5,0.0,1.0,0.5
19192,대교/필교,현대사회의법과권리/김건희,3.0,0.3,0.3,0.5,0.0,1.0,0.5
19193,대교/필교,현대사회의법과권리/김건희,2.0,1.0,0.0,0.5,0.0,1.0,0.5
19194,대교/필교,현대사회의법과권리/김건희,4.0,1.0,0.0,0.5,0.0,1.0,0.5
19195,대교/필교,현대사회의법과권리/김건희,3.0,0.3,0.0,0.5,0.0,1.0,0.5
19196,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.5,0.7,1.0,0.5
19197,대교/필교,현대사회의법과권리/김건희,1.0,0.3,0.0,0.15,0.0,1.0,0.5
19198,대교/필교,현대사회의법과권리/김건희,2.0,1.0,1.0,0.5,0.7,1.0,0.5
19199,대교/필교,현대사회의법과권리/김건희,2.0,1.0,0.3,0.15,0.0,1.0,0.5
19200,대교/필교,현대사회의법과권리/김건희,1.0,0.3,0.0,0.5,0.0,1.0,0.5
19201,대교/필교,현대사회의법과권리/김건희,4.0,0.3,0.0,0.5,0.0,1.0,0.5
19202,대교/필교,현대사회의법과권리/김건희,4.0,1.0,0.0,0.5,0.0,1.0,0.5
19203,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.85,0.7,1.0,0.5
19204,대교/필교,현대사회의법과권리/김건희,4.0,1.0,0.0,0.5,0.0,1.0,0.5
19205,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.5,0.0,1.0,0.5
19206,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.5,0.7,1.0,0.5
19207,대교/필교,현대사회의법과권리/김건희,4.0,1.0,1.0,0.5,0.7,1.0,0.5
19208,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.5,0.0,1.0,0.5
19209,대교/필교,현대사회의법과권리/김건희,4.0,1.0,0.0,0.5,0.0,1.0,0.5
19210,대교/필교,현대사회의법과권리/김건희,4.0,1.0,0.0,0.5,0.0,1.0,0.5
19211,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.85,0.7,1.0,0.5
19212,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.85,0.0,1.0,0.5
19213,대교/필교,현대사회의법과권리/김건희,4.0,1.0,1.0,0.5,0.7,1.0,0.5
19214,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.85,0.0,1.0,0.5
19215,대교/필교,현대사회의법과권리/김건희,4.0,1.0,1.0,0.5,0.7,1.0,0.5
19216,대교/필교,현대사회의법과권리/김건희,4.0,1.0,1.0,0.5,0.7,1.0,0.5
19217,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.5,0.7,1.0,0.5
19218,대교/필교,현대사회의법과권리/김건희,5.0,0.3,0.3,0.5,0.0,1.0,0.5
19219,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.85,0.7,1.0,0.5
19220,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.5,0.7,1.0,0.5
19221,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.5,0.7,1.0,0.5
19222,대교/필교,현대사회의법과권리/김건희,5.0,0.3,0.3,0.5,0.0,1.0,0.5
19223,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.5,0.0,1.0,0.5
19224,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.5,0.7,1.0,0.5
19225,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.5,0.0,1.0,0.5
19226,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.5,0.7,1.0,0.5
19227,대교/필교,현대사회의법과권리/김건희,4.0,1.0,1.0,0.5,0.7,1.0,0.5
19228,대교/필교,현대사회의법과권리/김건희,4.0,1.0,0.0,0.5,0.0,1.0,0.5
19229,대교/필교,현대사회의법과권리/김건희,4.0,1.0,1.0,0.5,0.7,1.0,0.5
19230,대교/필교,현대사회의법과권리/김건희,4.0,1.0,1.0,0.85,0.7,1.0,0.5
19231,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.5,0.7,1.0,0.5
19232,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.5,0.7,1.0,0.5
19233,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.5,0.0,1.0,0.5
19234,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.5,0.0,1.0,0.5
19235,대교/필교,현대사회의법과권리/김건희,4.0,0.3,0.3,0.15,0.0,1.0,0.5
19236,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.85,0.0,1.0,0.5
19237,대교/필교,현대사회의법과권리/김건희,3.0,1.0,0.0,0.5,0.0,1.0,0.5
19238,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.5,0.7,1.0,0.5
19239,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.5,0.0,1.0,0.5
19240,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.5,0.7,1.0,0.5
19241,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.5,0.7,1.0,0.5
19242,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.5,0.0,1.0,0.5
19243,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.85,0.7,1.0,0.5
19244,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.5,0.0,1.0,0.5
19245,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.3,0.5,0.0,1.0,0.5
19246,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.5,0.7,1.0,0.5
19247,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.5,0.0,1.0,0.5
19248,대교/필교,현대사회의법과권리/김건희,5.0,0.3,0.0,0.5,0.0,1.0,0.5
19249,대교/필교,현대사회의법과권리/김건희,4.0,1.0,1.0,0.5,0.7,1.0,0.5
19250,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.5,0.0,1.0,0.5
19251,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.85,0.0,1.0,0.5
19252,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.5,0.7,1.0,0.5
19253,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.3,0.5,0.0,1.0,0.5
19254,대교/필교,현대사회의법과권리/김건희,4.0,1.0,0.0,0.5,0.0,1.0,0.5
19255,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.15,0.0,1.0,0.5
19256,대교/필교,현대사회의법과권리/김건희,4.0,1.0,0.3,0.5,0.0,1.0,0.5
19257,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.5,0.7,1.0,0.5
19258,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.5,0.0,1.0,0.5
19259,대교/필교,현대사회의법과권리/김건희,4.0,1.0,1.0,0.5,0.7,1.0,0.5
19260,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.5,0.7,1.0,0.5
19261,대교/필교,현대사회의법과권리/김건희,5.0,0.3,0.0,0.5,0.0,1.0,0.5
19262,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.5,0.7,1.0,0.5
19263,대교/필교,현대사회의법과권리/김건희,4.0,1.0,0.0,0.5,0.0,1.0,0.5
19264,대교/필교,현대사회의법과권리/김건희,5.0,0.3,0.3,0.15,0.0,1.0,0.5
19265,대교/필교,현대사회의법과권리/김건희,4.0,1.0,1.0,0.85,0.7,1.0,0.5
19266,대교/필교,현대사회의법과권리/김건희,4.0,1.0,1.0,0.85,0.7,1.0,0.5
19267,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.5,0.0,1.0,0.5
19268,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.85,0.7,1.0,0.5
19269,대교/필교,현대사회의법과권리/김건희,4.0,1.0,0.3,0.15,0.0,1.0,0.5
19270,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.85,0.7,1.0,0.5
19271,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.15,0.0,1.0,0.5
19272,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.5,0.0,1.0,0.5
19273,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.85,0.7,1.0,0.5
19274,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.5,0.0,1.0,0.5
19275,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.85,0.7,1.0,0.5
19276,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.5,0.7,1.0,0.5
19277,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.5,0.7,1.0,0.5
19278,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.5,0.0,1.0,0.5
19279,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.5,0.7,1.0,0.5
19280,대교/필교,현대사회의법과권리/김건희,4.0,1.0,1.0,0.5,0.7,1.0,0.5
19281,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.85,0.7,1.0,0.5
19282,대교/필교,현대사회의법과권리/김건희,5.0,0.3,0.0,0.5,0.0,1.0,0.5
19283,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.85,0.7,1.0,0.5
19284,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.85,0.0,1.0,0.5
19285,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.5,0.0,1.0,0.5
19286,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.5,0.0,1.0,0.5
19287,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.5,0.0,1.0,0.5
19288,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.5,0.0,1.0,0.5
19289,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.5,0.0,1.0,0.5
19290,대교/필교,현대사회의법과권리/김건희,4.0,0.3,0.3,0.5,0.0,1.0,0.5
19291,대교/필교,현대사회의법과권리/김건희,3.0,0.3,0.3,0.5,0.0,1.0,0.5
19292,대교/필교,현대사회의법과권리/김건희,3.0,1.0,1.0,0.85,0.7,1.0,0.5
19293,대교/필교,현대사회의법과권리/김건희,4.0,1.0,1.0,0.5,0.7,1.0,0.5
19294,대교/필교,현대사회의법과권리/김건희,4.0,0.3,0.3,0.15,0.0,1.0,0.5
19295,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.85,0.0,1.0,0.5
19296,대교/필교,현대사회의법과권리/김건희,4.0,1.0,0.3,0.5,0.0,1.0,0.5
19297,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.5,0.7,1.0,0.5
19298,대교/필교,현대사회의법과권리/김건희,3.0,1.0,0.0,0.5,0.0,1.0,0.5
19299,대교/필교,현대사회의법과권리/김건희,1.0,1.0,0.3,0.5,0.0,1.0,0.5
19300,대교/필교,현대사회의법과권리/김건희,4.0,1.0,0.0,0.5,0.0,1.0,0.5
19301,대교/필교,현대사회의법과권리/김건희,4.0,1.0,0.0,0.15,0.0,1.0,0.5
19302,대교/필교,현대사회의법과권리/김건희,2.0,1.0,1.0,0.85,0.7,1.0,0.5
19303,대교/필교,현대사회의법과권리/김건희,1.0,1.0,0.3,0.5,0.0,1.0,0.5
19304,대교/필교,현대사회의법과권리/김건희,1.0,1.0,1.0,0.5,0.7,1.0,0.5
19305,대교/필교,현대사회의법과권리/김건희,1.0,1.0,0.0,0.5,0.0,1.0,0.5
19306,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.3,0.5,0.0,1.0,0.5
19307,대교/필교,현대사회의법과권리/김건희,4.0,1.0,0.0,0.5,0.0,1.0,0.5
19308,대교/필교,현대사회의법과권리/김건희,1.0,1.0,0.0,0.5,0.0,1.0,0.5
19309,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.85,0.0,1.0,0.5
19310,대교/필교,현대사회의법과권리/김건희,5.0,1.0,1.0,0.5,0.7,1.0,0.5
19311,대교/필교,현대사회의법과권리/김건희,5.0,1.0,0.0,0.5,0.0,1.0,0.5
19312,대교/필교,인권과세계시민주의/장동진,5.0,1.0,1.0,0.5,0.85,0.0,0.5
19313,대교/필교,인권과세계시민주의/장동진,5.0,1.0,1.0,0.85,0.5,0.0,0.5
19314,대교/필교,인권과세계시민주의/장동진,4.0,0.3,1.0,0.5,0.5,0.0,0.5
19315,대교/필교,인권과세계시민주의/장동진,2.0,0.3,1.0,0.15,0.5,0.0,0.5
19316,대교/필교,인권과세계시민주의/장동진,1.0,1.0,0.3,0.15,0.15,0.0,0.5
19317,대교/필교,인권과세계시민주의/장동진,4.0,1.0,1.0,0.5,0.5,0.0,0.5
19318,대교/필교,인권과세계시민주의/장동진,3.0,1.0,1.0,0.5,0.5,0.0,0.5
19319,대교/필교,인권과세계시민주의/장동진,5.0,1.0,1.0,0.85,0.85,0.0,0.5
19320,대교/필교,인권과세계시민주의/장동진,2.0,1.0,1.0,0.85,0.85,0.0,0.5
19321,대교/필교,인권과세계시민주의/장동진,4.0,1.0,1.0,0.5,0.5,0.0,0.5
19322,대교/필교,인권과세계시민주의/장동진,5.0,1.0,1.0,0.85,0.5,0.0,0.5
19323,대교/필교,인권과세계시민주의/장동진,5.0,0.3,1.0,0.5,0.5,0.0,0.5
19324,대교/필교,인권과세계시민주의/장동진,5.0,1.0,1.0,0.85,0.5,0.0,0.5
19325,대교/필교,인권과세계시민주의/장동진,3.0,1.0,1.0,0.5,0.5,0.0,0.5
19326,대교/필교,인권과세계시민주의/장동진,4.0,1.0,1.0,0.5,0.5,0.0,0.5
19327,대교/필교,인권과세계시민주의/장동진,3.0,1.0,1.0,0.15,0.5,0.0,0.5
19328,대교/필교,인권과세계시민주의/장동진,4.0,1.0,1.0,0.85,0.5,0.0,0.5
19329,대교/필교,인권과세계시민주의/장동진,4.0,1.0,0.3,0.5,0.15,0.0,0.5
19330,대교/필교,인권과세계시민주의/장동진,5.0,1.0,1.0,0.85,0.85,0.0,0.5
19331,대교/필교,인권과세계시민주의/장동진,3.0,1.0,1.0,0.5,0.5,0.0,0.5
19332,대교/필교,인권과세계시민주의/장동진,4.0,1.0,1.0,0.85,0.5,0.0,0.5
19333,대교/필교,인권과세계시민주의/장동진,5.0,1.0,1.0,0.5,0.5,0.0,0.5
19334,대교/필교,인권과세계시민주의/장동진,4.0,1.0,1.0,0.5,0.85,0.0,0.5
19335,대교/필교,인권과세계시민주의/장동진,4.0,1.0,1.0,0.5,0.5,0.0,0.5
19336,대교/필교,인권과세계시민주의/장동진,4.0,1.0,1.0,0.5,0.5,0.0,0.5
19337,대교/필교,인권과세계시민주의/장동진,3.0,1.0,1.0,0.5,0.5,0.0,0.5
19338,대교/필교,인권과세계시민주의/장동진,5.0,1.0,1.0,0.5,0.85,0.0,0.5
19339,대교/필교,인권과세계시민주의/장동진,5.0,1.0,1.0,0.5,0.5,0.0,0.5
19340,대교/필교,인권과세계시민주의/장동진,4.0,1.0,0.3,0.5,0.15,0.0,0.5
19341,대교/필교,인권과세계시민주의/장동진,5.0,1.0,1.0,0.5,0.5,0.0,0.5
19342,대교/필교,인권과세계시민주의/장동진,3.0,1.0,1.0,0.85,0.5,0.0,0.5
19343,대교/필교,인권과세계시민주의/장동진,3.0,1.0,0.3,0.5,0.15,0.0,0.5
19344,대교/필교,인권과세계시민주의/장동진,5.0,1.0,1.0,0.15,0.5,0.0,0.5
19345,대교/필교,인권과세계시민주의/장동진,4.0,1.0,1.0,0.85,0.5,0.0,0.5
19346,대교/필교,인권과세계시민주의/장동진,5.0,1.0,1.0,0.5,0.5,0.0,0.5
19347,대교/필교,인권과세계시민주의/장동진,4.0,1.0,1.0,0.5,0.5,0.0,0.5
19348,대교/필교,인권과세계시민주의/장동진,4.0,1.0,1.0,0.5,0.5,0.0,0.5
19349,대교/필교,인권과세계시민주의/장동진,5.0,1.0,1.0,0.5,0.5,0.0,0.5
19350,대교/필교,인권과세계시민주의/장동진,5.0,1.0,1.0,0.85,0.5,0.0,0.5
19351,대교/필교,인권과세계시민주의/장동진,2.0,1.0,1.0,0.5,0.5,0.0,0.5
19352,대교/필교,인권과세계시민주의/장동진,5.0,0.3,1.0,0.15,0.5,0.0,0.5
19353,대교/필교,인권과세계시민주의/장동진,5.0,1.0,1.0,0.5,0.5,0.0,0.5
19354,대교/필교,인권과세계시민주의/장동진,5.0,1.0,1.0,0.85,0.5,0.0,0.5
19355,대교/필교,인권과세계시민주의/장동진,5.0,0.3,1.0,0.5,0.5,0.0,0.5
19356,대교/필교,인권과세계시민주의/장동진,5.0,1.0,1.0,0.5,0.5,0.0,0.5
19357,대교/필교,인권과세계시민주의/장동진,4.0,1.0,1.0,0.5,0.5,0.0,0.5
19358,대교/필교,인권과세계시민주의/장동진,4.0,1.0,1.0,0.85,0.5,0.0,0.5
19359,대교/필교,인권과세계시민주의/장동진,4.0,1.0,1.0,0.5,0.5,0.0,0.5
19360,대교/필교,인권과세계시민주의/장동진,4.0,1.0,1.0,0.5,0.5,0.0,0.5
19361,대교/필교,인권과세계시민주의/장동진,3.0,1.0,1.0,0.5,0.85,0.0,0.5
19362,대교/필교,인권과세계시민주의/장동진,4.0,0.3,0.3,0.15,0.15,0.0,0.5
19363,대교/필교,인권과세계시민주의/장동진,2.0,1.0,1.0,0.5,0.85,0.0,0.5
19364,대교/필교,인권과세계시민주의/장동진,5.0,1.0,1.0,0.5,0.5,0.0,0.5
19365,대교/필교,인권과세계시민주의/장동진,5.0,1.0,1.0,0.5,0.5,0.0,0.5
19366,대교/필교,인권과세계시민주의/장동진,1.0,1.0,0.3,0.15,0.15,0.0,0.5
19367,대교/필교,인권과세계시민주의/장동진,2.0,1.0,1.0,0.5,0.5,0.0,0.5
19368,대교/필교,인권과세계시민주의/장동진,5.0,1.0,1.0,0.5,0.5,0.0,0.5
19369,대교/필교,인권과세계시민주의/장동진,5.0,1.0,0.3,0.15,0.15,0.0,0.5
19370,대교/필교,인권과세계시민주의/장동진,5.0,1.0,1.0,0.85,0.5,0.0,0.5
19371,대교/필교,인권과세계시민주의/장동진,4.0,0.3,0.3,0.5,0.15,0.0,0.5
19372,대교/필교,인권과세계시민주의/장동진,3.0,1.0,1.0,0.5,0.5,0.0,0.5
19373,대교/필교,인권과세계시민주의/장동진,5.0,0.3,1.0,0.5,0.5,0.0,0.5
19374,대교/필교,인권과세계시민주의/장동진,5.0,1.0,1.0,0.5,0.5,0.0,0.5
19375,대교/선교,스페인의문화와예술/최유정,5.0,1.0,1.0,1.0,0.85,0.5,0.5
19376,대교/선교,스페인의문화와예술/최유정,5.0,0.3,1.0,1.0,0.5,0.5,0.5
19377,대교/선교,스페인의문화와예술/최유정,5.0,1.0,1.0,1.0,0.85,0.5,0.5
19378,대교/선교,스페인의문화와예술/최유정,4.0,1.0,1.0,1.0,0.5,0.5,0.5
19379,대교/선교,스페인의문화와예술/최유정,5.0,1.0,1.0,1.0,0.5,0.5,0.5
19380,대교/선교,스페인의문화와예술/최유정,5.0,1.0,1.0,1.0,0.5,0.5,0.5
19381,대교/선교,스페인의문화와예술/최유정,5.0,1.0,1.0,1.0,0.85,0.5,0.5
19382,대교/선교,스페인의문화와예술/최유정,5.0,1.0,1.0,1.0,0.85,0.5,0.5
19383,대교/선교,스페인의문화와예술/최유정,5.0,1.0,1.0,1.0,0.85,0.5,0.5
19384,대교/선교,스페인의문화와예술/최유정,5.0,0.3,1.0,1.0,0.5,0.5,0.5
19385,대교/선교,스페인의문화와예술/최유정,5.0,0.3,0.3,0.3,0.15,0.5,0.5
19386,대교/선교,스페인의문화와예술/최유정,5.0,1.0,1.0,1.0,0.85,0.5,0.5
19387,대교/선교,스페인의문화와예술/최유정,5.0,1.0,1.0,1.0,0.85,0.5,0.5
19388,대교/선교,스페인의문화와예술/최유정,5.0,1.0,1.0,1.0,0.5,0.5,0.5
19389,대교/선교,스페인의문화와예술/최유정,3.0,0.3,0.3,0.3,0.15,0.5,0.5
19390,대교/선교,스페인의문화와예술/최유정,5.0,1.0,1.0,1.0,0.5,0.5,0.5
19391,대교/선교,스페인의문화와예술/최유정,5.0,1.0,1.0,1.0,0.5,0.5,0.5
19392,대교/선교,스페인의문화와예술/최유정,5.0,1.0,1.0,1.0,0.5,0.5,0.5
19393,대교/선교,스페인의문화와예술/최유정,5.0,1.0,1.0,1.0,0.5,0.5,0.5
19394,대교/선교,스페인의문화와예술/최유정,5.0,1.0,1.0,1.0,0.85,0.5,0.5
