,강의명/교수명,input,target
10,경제수학(1)/김준희,"[-0.4879499721498713, -0.37963857234974824, -0.03883016132367954, -0.6340901284512219, 0.08900279485674488, -0.22734810623385535, 0.3950463353162326, -0.5804387890663752, -0.2319730207943769, -1.1295791445030658, 1.3804648990267647, -1.9831685174619451, -0.19999254468479066, -1.6498335619062663, -0.9516698810619739, -0.693460413276876, -0.0028332029312684182, 0.38349760177726677, 0.8131585252647004, -0.4178941434619815, 0.003914350192691713, 0.7195183953765573, -0.5905746602482466, -0.2812365066290527, -0.18956515604785606, 0.07914145196665039, 0.04222638837081423, -1.4922956706967312, 0.22022600863361813, 0.061319408546624564, 0.00842476078717789, 0.0559261731196736, -0.5530699255745605, 0.5017452302747482, -0.7673948097792421, -0.01788086444232679, 1.3538882456971346, -0.5591631261792265, 0.5913746259001784, -0.783759145722561, 0.270503006766924, 0.00035232906804603465, -0.1600804894194481, 0.8405626650545012, 1.1819176692135551, 1.548537492194386, -0.6068735411029217, 0.24653713246619824, 0.12353273563517297, 0.870086636916564, 0.6126815380558092, -1.578202317824278, -0.551761648888208, 0.9710635400122557, 0.7182416426533625, 0.5374135799743088, 0.2672434539881052, 0.48976243817672216, -0.5013016968716082, 0.9661953952163758, -0.7464431354012117, 0.420757605962442, 0.27347724529127204, -0.9283787967973762, -1.3891005127765002, -0.7959999067957474, 0.39818756628774993, -0.0351734975267985, -0.31234812526126554, -1.0585359584403653, 1.7956329454434847, -0.022419452838904428, 0.04716775759349655, 0.6244523182677679, -0.44905314344083525, -0.30267981166160224, 0.2882960530140743, -0.19917966180482424, 0.10265675087885137, -0.3919213740917033, 0.30690671772385536, -0.7407551186075395, 0.26849344829568245, 0.7472402153717325, -0.7680540940469188, 1.0070737615863117, -0.9758926119791286, 1.0454929935404054, -0.1679182888718442, -0.5919827498199494, -0.17320367815323676, -1.0539970759626318, 1.4231461246990793, 0.4531845547654639, 0.15095352273741797, -0.9339590019530217, 0.29125849980663315, -0.049347667552741024, 0.20894798317556387, -0.9642698101143645]","[0.5, 0.0, 0.5, 0.5, 0.5, 0.0]"
11,역사사회학/김동노,"[-0.47454057829831425, -0.3559702922885943, -0.038174813058435654, -0.6257333878411602, 0.07957798408286913, -0.23327950274335302, 0.2821325213131869, -0.46318362165296934, -0.24143642446777736, -0.9444540798508052, 1.1467409977010854, -1.7221978412438066, -0.22414725663798113, -1.4563960795257616, -0.8127411491211752, -0.5089260969491671, 0.03956249290346871, 0.3451350115766515, 0.650376112807666, -0.4228651867168142, 0.010828453621948694, 0.7124016329215325, -0.5427939527350082, -0.2544825812200535, -0.12191753786617265, 0.018502859684080355, 0.019469338041484825, -1.191950045700935, 0.1426052042352615, 0.1633891380814627, -0.05287543270060396, 0.06242245545429569, -0.5620829440627858, 0.4763036505503016, -0.6927830355119585, -0.13322500936603784, 1.2110632646551192, -0.4807914526068843, 0.5634277679307477, -0.7071563848464543, 0.3541781062225107, -0.03788867939158961, -0.16321758358165703, 0.8382828924017228, 0.992044658039824, 1.3273593635199938, -0.5364106646460007, 0.2697067416653646, 0.07981034769467886, 0.664992620201409, 0.5818499769599411, -1.355909589335964, -0.536615563817033, 0.8623410751581254, 0.6754455722520522, 0.4623395007363436, 0.2630014025224547, 0.48371809766568125, -0.37425805644307975, 0.7724461718316077, -0.6003405029251657, 0.4234824506023755, 0.17023527941321276, -0.7660877056160798, -1.2525615255972686, -0.6848524265229353, 0.3879726183192612, -0.05278502455148458, -0.14580845423029087, -0.9129989935816001, 1.600322287666493, -0.05645135741808015, 0.04534537845265861, 0.5329532309689861, -0.4552722172325851, -0.31226445104429207, 0.2960570501031432, -0.1685496487209658, 0.09158081404859461, -0.2911713986907111, 0.2927994834687772, -0.5625201380613566, 0.29690535491450987, 0.6994724229071808, -0.6407107729442956, 0.8170167282028947, -0.9227895631193258, 0.9864144349488028, -0.1839923546585132, -0.47388588326356923, -0.14895693074793967, -0.9573556786218929, 1.2885986587251155, 0.4226643277651689, 0.10405905860409591, -0.8389119436725696, 0.2590861878087749, -0.06409863626520214, 0.19950867033759973, -0.9277320916181787]","[0.5, 0.0, 1.0, 0.5, 0.5, 0.5]"
12,통계학입문/김미정,"[-0.40412177831842455, -0.30128197768586373, -0.05770149765425775, -0.5446183588141306, 0.0047019450277857745, -0.17475773599817357, 0.29456231297537516, -0.4250096478232655, -0.25270908326806024, -0.9036498942600901, 1.0869579434252004, -1.5329045383760715, -0.13629655578840916, -1.3364246546291543, -0.8493689009391622, -0.5369784119082596, 0.0009316269289461994, 0.31498422131838, 0.6246736123538007, -0.3376156493507225, 0.014910312109993419, 0.6145095831151756, -0.48676897198114194, -0.3490279034344654, -0.15928228395968638, 0.025030142339623068, 0.03214794844613582, -1.1821968375784673, 0.20855699645729753, 0.0505082516808446, 0.009397442751363594, 0.04759822861432087, -0.4506835227367103, 0.44078966669145736, -0.5973365608613994, -0.05150870250297668, 1.1063491967621402, -0.4260556698287277, 0.41593100952604456, -0.6765850493204445, 0.2722329367860121, -0.0040830627092216, -0.16696404576028087, 0.707138299953162, 0.9375584162531295, 1.1762825189445305, -0.5464760884249572, 0.1800155289945457, 0.12126051038278722, 0.667592145331179, 0.544877866998891, -1.3134522243229012, -0.43678214258583054, 0.7902089812891951, 0.5918167219774687, 0.4559738916463481, 0.20622344053386452, 0.4298380966493521, -0.3362676666865566, 0.7836496666364663, -0.6376002982248727, 0.35497946797768093, 0.2524668691788619, -0.73125409109323, -1.1426958406199221, -0.6868236724863945, 0.3009493357055309, -0.043292596657798395, -0.22271432765623164, -0.8874171687767998, 1.5255501626417265, -0.08434914902909776, 0.05253513192621706, 0.5076048093391045, -0.40573826763519205, -0.2984778280296876, 0.19633355620271228, -0.1377231987941802, 0.10692972522483701, -0.25165181643207657, 0.28240681383071503, -0.6684888081390509, 0.23154272443671975, 0.6800914404695642, -0.6540552235548956, 0.8575746524718872, -0.8329909786307651, 0.8816533033333525, -0.15258685901858793, -0.5165419787815677, -0.20358432247362443, -0.8646685687206219, 1.1943844588777535, 0.37572866945110406, 0.12894216521654653, -0.7482467949940727, 0.25027160248575075, -0.0333282470097998, 0.18275589506621132, -0.7704096544099517]","[0.5, 0.5, 0.5, 1.0, 1.0, 0.0]"
13,일본어(1)/신원선,"[-0.4222380086704894, -0.3662945960259901, -0.08100774092221232, -0.6162215463089891, 0.021829259521251018, -0.21452770222800507, 0.2712456385482585, -0.3752192187569905, -0.20107799249139668, -0.9519580227642942, 1.169391820782095, -1.6607803181285303, -0.22185230336286393, -1.452310611847224, -0.8120825942364932, -0.5257545749250992, 0.0392972736424989, 0.4152865053220766, 0.6770696558426561, -0.3936357956320684, -0.025112520783277012, 0.6524975690312697, -0.4593397146963377, -0.2140453146745691, -0.08918271290302239, 0.040303690369488436, -0.0036990429580807463, -1.293577803989935, 0.1192565756513461, 0.0678241883966174, -0.029699303496402818, 0.06057535844953096, -0.442655374011746, 0.4359984158605017, -0.7025572203489051, -0.05401476778129713, 1.1989980642230094, -0.4734244574253864, 0.4984442876455431, -0.7182386272218148, 0.27409103134951945, -0.03899768925790637, -0.10355794876570763, 0.782798926567963, 1.0320242001636213, 1.3361401806951645, -0.5900004503406004, 0.19843030637609782, 0.15771885218507425, 0.7422510852550515, 0.5961470705797186, -1.4126320695793877, -0.4829874418241175, 0.8436141743987743, 0.6516147724811673, 0.4799552442176583, 0.2504672096249451, 0.43445265282480067, -0.3629983410314554, 0.791150620266347, -0.7301308050284351, 0.48877438448372684, 0.15327055376592574, -0.893096135086717, -1.293453823475878, -0.7383413273938767, 0.36733541696622535, -0.03975503965637831, -0.18900018273060706, -0.8982133016827024, 1.6045861294186572, -0.15056786447795753, -0.024352283752749483, 0.5215573916039365, -0.36871625256590607, -0.2516612762190914, 0.3187883174332722, -0.1526357708982548, 0.13822381806992767, -0.2615896121724474, 0.28971616136488076, -0.6987099511476991, 0.26499425762909673, 0.6590552526783663, -0.6350685899725579, 0.9118960467725955, -0.9290730533806904, 0.8572611172996578, -0.159532853825264, -0.5680841253076003, -0.16654553208305534, -0.8851695293336371, 1.2728973330416888, 0.32375349006994636, 0.1566968511480651, -0.7950833313275162, 0.17199626960392986, -0.024792254813621573, 0.22933251259967818, -0.9044734800624868]","[1.0, 0.5, 1.0, 1.0, 0.5, 0.5]"
14,환경재난의과학적이해/우남칠,"[-0.4991313531393633, -0.3707122097424748, -0.03490980228003846, -0.6406603531348048, -0.02469679676865793, -0.31640038760433564, 0.33835970652375563, -0.5088210365574166, -0.22077010720473353, -1.0346018062218765, 1.2832198223218796, -1.8884151889404177, -0.2487127107117799, -1.5471583998812277, -0.9127243842644404, -0.588056039920207, 0.03573294750330525, 0.38560579177899923, 0.7298829627167308, -0.41490536332291245, -0.0017715481466986309, 0.7348132419377907, -0.441964747736147, -0.29960692080558793, -0.1792560413075735, 0.06439052274640025, 0.029694676511790852, -1.3631463563425839, 0.1551822000423252, 0.09061040803312491, -0.03547106026762812, 0.10770154521612138, -0.5394498336638958, 0.4439057927146002, -0.7817390449770274, -0.09857068616958115, 1.2504985548355494, -0.5224291923984226, 0.5918574883221569, -0.7330364983353056, 0.30861132562989263, -0.04422058706430221, -0.11336044233380138, 0.8667562793095506, 1.057079285716954, 1.4344165539977922, -0.6196300889406168, 0.21042483898667144, 0.13695541531030894, 0.7916898122175793, 0.6761318524468054, -1.4917977639870261, -0.5578883862970728, 0.8821602572413301, 0.6900663300330007, 0.5060396882236483, 0.26841638051864253, 0.5011103817567494, -0.47291175463425783, 0.897918364526692, -0.6476699306579105, 0.548236831188692, 0.18179818805601125, -0.9277546233993035, -1.3322637659352423, -0.8482549396670038, 0.3721452915233723, 0.007345671555768132, -0.16655361167045615, -1.0132347583434225, 1.7209040192917344, -0.07352606287670863, 0.04437318919591265, 0.6374908956456123, -0.45690364664410427, -0.3097156372777854, 0.3326404665198549, -0.22511655406946, 0.1603204029874961, -0.31536917959316957, 0.45592388470957507, -0.6687680326789603, 0.30850492036359356, 0.7468477866662842, -0.707009100916288, 0.9934494802315098, -1.0397378671016542, 0.950947670590266, -0.1602468377185696, -0.5777977274198768, -0.23303490648147324, -1.017141189798324, 1.3237737745227642, 0.39490078099609377, 0.10236587108994516, -0.9172209350906063, 0.26545832929989094, -0.1418587758031437, 0.176074466635238, -0.9975087535419285]","[0.5, 0.0, 1.0, 0.5, 1.0, 0.5]"
15,일반화학및실험(1)/조현모,"[-0.41036298920368447, -0.3343317185529645, -0.0360778488033854, -0.43235927963837795, -0.00756609255751011, -0.19560138237822328, 0.22587102854817764, -0.32479741353370206, -0.16128194824079956, -0.7182979993709603, 0.9174026727842574, -1.2980274608589077, -0.1900227465272011, -1.1414887485953198, -0.6658145394371141, -0.39409641049431837, -0.002539507822053447, 0.2620546396044832, 0.527401268752208, -0.3028477591090409, 0.009962080169456544, 0.5395979900639082, -0.4100494995376033, -0.24767446955885047, -0.11702855020734394, 0.006810827858430888, 0.04745363453801718, -0.9670329869360972, 0.06623902606842161, 0.14186407766111336, -0.05529423093181986, 0.03662515403809402, -0.4375831484397841, 0.3464412569590181, -0.5466957861127413, -0.05805063168327503, 0.9387066369963728, -0.41644313047659864, 0.43285455551638263, -0.49823706853512334, 0.2328543414429091, -0.050901345121987684, -0.031016198107507248, 0.5955025078190138, 0.7649128288030145, 1.041678592076252, -0.437867274109276, 0.21849927590791568, 0.1196156172508116, 0.5766446480261506, 0.4519135640741683, -1.0536708341551284, -0.3704727797424368, 0.6831073948043581, 0.5290891737788845, 0.3676632863049223, 0.21579870693519573, 0.36540401563285907, -0.3275507393841495, 0.6105408423995126, -0.49392898885802317, 0.3106613348302739, 0.13935369889383442, -0.6995842101094885, -0.9508694828429213, -0.5050834730413029, 0.28490068303214633, -0.07505973335844428, -0.1671696504425199, -0.6630180289026375, 1.211870549256762, -0.09490948665311955, -0.014463164691801767, 0.42267673412163953, -0.2838864147942261, -0.2443650534561024, 0.20528713978175522, -0.11683046080022401, 0.04553059297324778, -0.17916974489688917, 0.25300184970932466, -0.4801267134980015, 0.2745262676636953, 0.5692601620170153, -0.48956509387035074, 0.6329907809349228, -0.706768986812565, 0.7108567845482496, -0.12082826804440247, -0.4199231321706908, -0.1090262592812013, -0.7430906360691782, 0.9602812879012802, 0.3137791641431805, 0.0735244065723433, -0.6261417053517645, 0.14245752187103117, -0.07756036337518257, 0.1836552567859635, -0.7379749923234463]","[0.5, 0.0, 1.0, 0.5, 0.0, 0.5]"
16,글쓰기/김예림,"[-0.3799370087382143, -0.34461698565871013, -0.02206897506929002, -0.5821156131252819, -0.007434156656290858, -0.18364049219411197, 0.34516378881672255, -0.5073610218269925, -0.28194193462588546, -0.9743355699098922, 1.1475827596883745, -1.7572307907933724, -0.13973570621905965, -1.4926132434959272, -0.8490758531931586, -0.5986791501282785, -0.010426559365755627, 0.33789137342810377, 0.6851628752851567, -0.35812124404100776, -0.012841871365751677, 0.6321957950930085, -0.5008573271936575, -0.299985485207007, -0.2075559359748388, 0.03815557361402246, 0.025305106356850692, -1.3002713986665244, 0.2141112655446116, 0.07509762065444243, -0.04844565219999885, 0.028283131905960872, -0.5022668903054015, 0.45175586009108826, -0.6836096503658239, -0.09469968904961253, 1.1817445839439569, -0.4720018218902668, 0.5679608480882495, -0.7064066059695743, 0.2655639138043592, -0.006255286046577625, -0.1705713987243678, 0.7207031027563418, 0.9989859886652214, 1.2688022216177874, -0.5703131123142444, 0.21724616324545912, 0.1160357862918526, 0.7210900571816433, 0.6208185353462901, -1.4046167616481198, -0.4296022363541792, 0.8436684212801339, 0.6353103700336713, 0.5000173583679445, 0.2516348367339416, 0.4689497200667573, -0.4088205509725232, 0.741081091249881, -0.6306514165913818, 0.39531098419623567, 0.23347713818330196, -0.8328855754674169, -1.2322189624201583, -0.741128068385738, 0.28618580290371726, -0.07587689324487472, -0.209001237881556, -1.01314800753114, 1.6210140827133082, -0.051493045201044786, 0.051399626023733117, 0.5849274875489024, -0.43382263186613124, -0.2951471892712544, 0.3209969312708129, -0.18832239326506897, 0.13205937965119136, -0.27033663653127926, 0.34988944490527246, -0.6874294236018753, 0.1999621667452222, 0.7949817962735514, -0.6542175897439747, 0.8914505905231684, -0.9286000204295136, 0.9371652461257239, -0.17645610589726968, -0.5624801540205107, -0.18460617606432753, -0.9806622739693421, 1.2522064284238277, 0.3940816831127225, 0.12008455681636186, -0.8124051262435243, 0.30848084923859814, -0.05900816953333004, 0.17733024812967466, -0.8413194304989584]","[0.5, 1.0, 0.5, 0.5, 0.0, 0.5]"
17,회계원리(1)/이호영,"[-0.37496186900229084, -0.3146776652908063, -0.053033044303478855, -0.5136358410697102, 0.007416092440652295, -0.16685183904287892, 0.2619283311128, -0.421828212210638, -0.23503363316392245, -0.8675781524071751, 1.051632341634697, -1.4690284084967589, -0.13893892858525514, -1.2482662112898222, -0.85858243533465, -0.5275064364383327, 0.05624577099111845, 0.2963374904291214, 0.5629987964736304, -0.3248628058105185, -0.0029244482206967513, 0.5904197790497466, -0.4681132229873179, -0.3398460623355044, -0.1276845261182804, 0.04339547136262026, 0.03409395149801677, -1.1325111501734053, 0.20369894410180683, 0.07460616908616788, 0.0696293484052901, 0.03417866098943855, -0.48755252938493826, 0.41279538786046527, -0.5777288375794043, -0.10771829267272341, 1.0471815592934222, -0.3793415082332626, 0.3830232169944182, -0.6482894031217452, 0.19869124196830112, 0.054966551423184414, -0.16006665185959112, 0.6330057565612813, 0.8297979227520258, 1.1348884028789137, -0.5104519427597727, 0.15897478910791205, 0.14000732754529807, 0.6010048788467554, 0.49978681346913734, -1.2632060673789456, -0.4586438711036111, 0.7856079588665182, 0.543488751727324, 0.3745811547048577, 0.17210039676953387, 0.47632565808244176, -0.33950881982008574, 0.7932568078308212, -0.6155607845954977, 0.31115003599951724, 0.2394277697944653, -0.6664601765451227, -1.0672116281625321, -0.6586063894420705, 0.26724904908241426, -0.0439160804405945, -0.2226981477355296, -0.8692301021157973, 1.4814613750636376, -0.041488453843535444, 0.0827273948899481, 0.45735692694952756, -0.36364845713256816, -0.2892892012069973, 0.2788404679794768, -0.13512686178519212, 0.1151568487975555, -0.26230214468951096, 0.2732245108002835, -0.6411577652149698, 0.24036883650078653, 0.6724196738854564, -0.5869275340024712, 0.8440581889752963, -0.7863954904952009, 0.8633311026949466, -0.17644993616132526, -0.5062561733335701, -0.19732631658969402, -0.8316859576741303, 1.1707177834936835, 0.3463365879954834, 0.17044239468885114, -0.7649060415155199, 0.25788726940891965, -0.08326734436716847, 0.19341783502482124, -0.702950348686474]","[0.5, 0.5, 0.0, 0.5, 0.5, 0.5]"
18,일반물리학및실험(1)/이삼현,"[-0.3187546054032156, -0.2550817822186682, -0.01738069301617795, -0.46045878871645973, 0.002481862392606442, -0.22070665997422048, 0.21001286173531514, -0.305922428378663, -0.19350132004964413, -0.6121988854973663, 0.9005988651880811, -1.1630107996051893, -0.13677964507252965, -1.038584625197073, -0.684331680190845, -0.4081768698540329, 0.008389028392502442, 0.27251576287252305, 0.4767854100693582, -0.3547978253870949, 0.028739204539544733, 0.5563302356963521, -0.36522140893211175, -0.27137804607355615, -0.14041383997369722, 0.0004311676056947957, 0.05744641882895353, -0.9157135583570455, 0.08455470045898736, 0.1128999968098106, -0.03425403580152159, 0.027514107080484938, -0.4143710275790531, 0.35207781175831127, -0.5306313045452654, -0.1514241709328372, 0.8915571751475363, -0.36758601665096885, 0.40208218338353974, -0.50640836133434, 0.1868143877875866, -0.007816540380926261, -0.11805206006732692, 0.5641838223267481, 0.6916423705606396, 0.9656000739042296, -0.4547276981141151, 0.06717531412067601, 0.155447726810967, 0.5605055497690714, 0.47796297833125545, -1.0436383084968528, -0.4208114601115778, 0.646498170849395, 0.5417722906839803, 0.3872789622593371, 0.16955227344601698, 0.38456966079018395, -0.2569018087728077, 0.6088845589948917, -0.4898357696961427, 0.33085392423681365, 0.1612798833739699, -0.5901078207899835, -0.9161647028901723, -0.5812877856544667, 0.2995919135265789, -0.05787876576613904, -0.166996833253346, -0.6462991150434975, 1.2092459774575253, -0.05342474803574817, -0.02695358212332192, 0.41453900533198235, -0.29635836817910877, -0.20812413838431798, 0.24793473068890445, -0.10304775301859138, 0.017927453187008835, -0.24869877902152576, 0.22166821146563476, -0.4574910042099166, 0.27120328753017725, 0.458752928887063, -0.4781595068184789, 0.6477648522477686, -0.7330914596550293, 0.6910006529474664, -0.16818531939337464, -0.42179300974719447, -0.22176098910673345, -0.6534393791139553, 0.9431700291903454, 0.28029908474849835, 0.12266952843169489, -0.5746738487498021, 0.14540500547946716, -0.07768052305647961, 0.17994466995758088, -0.6371799993791748]","[0.5, 0.5, 0.0, 0.0, 0.0, 0.0]"
19,공학수학(1)/구유영,"[-0.26707637089361613, -0.24771459873927015, -0.03494289777063324, -0.35339847915174283, 0.016984806677940213, -0.1305377718840731, 0.24697447379733622, -0.3433302631756611, -0.16074069061040897, -0.7041969680310092, 0.8109809986148766, -1.0874801965877183, -0.07339352427060757, -0.9600142320769347, -0.6274514333363959, -0.4166354689824434, 0.007499551402608558, 0.24223270684883644, 0.47122452749852184, -0.27972392197850837, 0.011741092893546735, 0.46014566727169476, -0.3370486889707027, -0.23362720557434913, -0.1190108550688798, -0.004155771800690384, 0.008251803871984988, -0.963524762248729, 0.14961773014743301, 0.05131663119627052, 0.011375429511671987, 0.006275167782652438, -0.34515468970775187, 0.3864697771081571, -0.4282788154647496, -0.03138270324816496, 0.8604754396690955, -0.32102110954467744, 0.35636466592718025, -0.5186160868760111, 0.15654062823325823, -0.02241915247176209, -0.12220114608938965, 0.561614369631664, 0.7010091683321407, 0.8753540173907725, -0.3776055663533546, 0.15136395041845024, 0.07593297570955175, 0.5057133060046138, 0.3871237141431692, -0.9997585298595725, -0.3940118737004274, 0.635534247772151, 0.5259773357602073, 0.3734898641188515, 0.09682414697100908, 0.33960062550869163, -0.25021879577388817, 0.6326591952848104, -0.5005548383875893, 0.2023712509222059, 0.19668927337157288, -0.536290815091991, -0.8192321871630144, -0.47008820257947814, 0.209809712224258, -0.05122311495409133, -0.23349693259829704, -0.5809795528686849, 1.1114424642593246, -0.028943783234298682, 0.07014827503152829, 0.3702378773520362, -0.29371254005327235, -0.16363464207481931, 0.12292282920738312, -0.13386679473831442, 0.06787202720451324, -0.18749062577505296, 0.1727971818404794, -0.51967055716222, 0.11174580487646482, 0.4537594827547011, -0.4683568423707284, 0.6347329096373372, -0.6203393937951743, 0.6371928792183652, -0.14730840367103432, -0.36968153172349816, -0.1624994231083175, -0.6173498147570134, 0.9250302491800729, 0.2799507121629684, 0.12940896915649108, -0.5520109189195127, 0.1658821151714759, -0.02059588882932776, 0.13875950343976923, -0.5428379919360535]","[0.5, 0.5, 1.0, 1.0, 0.0, 1.0]"
20,마이크로시스템공학/심우영,"[-0.3126354044170336, -0.1996933560084424, 0.0017827319440763224, -0.4186917181915967, 0.02303077301411443, -0.1502256430126488, 0.18818286208576243, -0.2983849168965745, -0.18240521875345778, -0.6228651657759179, 0.7634757650833139, -1.0778873416541221, -0.14700032141100947, -0.9178095597419302, -0.565043697232421, -0.36520308647967936, 0.0015777481175435755, 0.235540021889848, 0.4397735974224773, -0.28465096853764915, -0.008210686663307933, 0.4955677347930252, -0.33114137956797357, -0.21847661460991896, -0.1684441756055403, 0.008133799159425418, 0.022381637199795353, -0.8511442069627845, 0.089669180452124, 0.03788342418295971, -0.008009867012615917, -0.005333373338158417, -0.314305645913378, 0.29976730778309874, -0.45707974450861505, -0.11583537664751814, 0.7806349797161786, -0.3094463170860645, 0.3749614666100373, -0.5134383974817469, 0.19169053130910396, -0.004386285356993537, -0.09412818169940268, 0.5326278197387326, 0.6386489088592608, 0.8569258748822112, -0.3842546280809028, 0.10270278977001511, 0.08774564297529829, 0.49534222935743205, 0.3390731144727158, -0.9295731733079342, -0.3561621175673361, 0.5606697262516518, 0.43947973196606854, 0.31938031311424714, 0.14729369627458452, 0.3283772149113867, -0.23330580243990814, 0.5193324177690715, -0.47463115351380186, 0.2555004800366068, 0.10573370480585206, -0.4898815165031938, -0.8377477744473715, -0.47698419179220786, 0.291009388835851, -0.054071364232785094, -0.14394742182346346, -0.6122756464506716, 1.0807376234527866, -0.10048656508417077, 0.02300239373819061, 0.38146772000399776, -0.322947152140932, -0.19145771539994463, 0.2022028424707363, -0.10826437930192959, 0.07683205429657539, -0.16118097547721508, 0.2113142347769939, -0.43082143141761253, 0.19434675687902925, 0.42462617556940097, -0.46450534921811, 0.621345442903213, -0.6093111642206698, 0.614208861344446, -0.12197998018362118, -0.2940950783114897, -0.1234480561868729, -0.5956445239621815, 0.8511057937662472, 0.22843686397168683, 0.07121607148441002, -0.6080033417446167, 0.17738221990127054, -0.010928405772733338, 0.15759185405863896, -0.5641159944982199]","[1.0, 1.0, 1.0, 1.0, 0.0, 0.5]"
