,강의명/교수명,input,target
10,경제수학(1)/김준희,"[-1.2118531138499113, -1.4797125625166727, -0.015592083401548084, -1.5682717976924203, 0.11045514080810075, -0.4124831149684866, 1.0985140960088493, -1.4250051923905958, -0.6296885335248139, -2.7485021621976555, 3.376421106327897, -5.1853937424826615, -0.6708919991380307, -4.40884903667652, -2.5329801513691934, -1.868967520307136, 0.0346302780069061, 0.9409522319706934, 2.0956977265954753, -1.041338795661012, -0.15786853011785718, 1.9295653521808032, -1.4572886226865955, -0.7598964082661506, -0.5615804283756061, 0.27032924767754446, 0.1291043486786984, -3.852222726315153, 0.5105258759985128, 0.5934157322393695, -0.15319692148341887, 0.1854118954667543, -1.562588785108806, 1.5725801562794492, -1.954811681816262, -0.31764751489252896, 3.48704411662848, -1.4417379966059791, 1.5879456634369224, -2.260029563765819, 0.6865082095370929, -0.29578070072444534, -0.6384926722146775, 2.251914836577527, 3.133163607177001, 3.9978051098034735, -1.5179227012937089, 0.36289712254336176, 0.3159975048246895, 2.232313066953, 1.7624193145936504, -4.292989439768111, -1.2750083532436125, 2.576424723959749, 1.8575257663648015, 1.2934307198165045, 0.9880758898266323, 1.3439868203606014, -1.3052994269881681, 2.415524470862771, -1.8382686455948396, 0.9386554146063787, 0.7737706884461463, -2.543973988097113, -3.510122191565117, -2.296642713720005, 1.1312808194736186, -0.25847609585573145, -0.4433365478812327, -2.7248307800970717, 4.784594784974103, -0.125794809101689, 0.018701072157667142, 1.6673896847476737, -1.3580970084659247, -0.8634545441001901, 0.8977529935064075, -0.47415387775824214, 0.5966887456131049, -0.5538770339499863, 0.83924322231992, -1.9878934789009273, 0.46972775601910477, 2.204399184333843, -2.0802917746731193, 2.5127256789615253, -2.8334509041323592, 2.542837728176772, -0.37534715511668687, -1.7098340861036805, -0.30770277239866733, -2.7997472586804673, 3.740850387377076, 1.0760955459786237, 0.48070896467475177, -2.575048856099257, 0.6426106053730312, -0.13059399874934946, 0.49942927929968467, -2.5379534102261276]","[0.5, 0.0, 0.5, 0.5, 0.5, 0.0]"
11,역사사회학/김동노,"[-1.1600743747283602, -1.3276004222905875, -0.0530670396765454, -1.4399729641735795, 0.11324283713881453, -0.4253686503301335, 0.8744874788032204, -1.189238439057198, -0.6502201519314572, -2.4648266976942232, 2.8868484749408814, -4.49913029204074, -0.7309142771958426, -3.700321857858813, -2.2185173082149263, -1.44963089685391, -0.031626589529644346, 0.7278714625171714, 1.8519682673704383, -1.0446588349141925, -0.023352070577710392, 1.7485143249537825, -1.2269512313776154, -0.7304828959675973, -0.6603939102970521, 0.09470289226070851, 0.05762128933938194, -3.360940347795586, 0.4565106908751104, 0.30605399059276894, -0.07557191356343476, 0.09741478315245143, -1.3201650961751021, 1.3161006794283587, -1.823786496561422, -0.36427811358384526, 3.0226363147027033, -1.2931215549886632, 1.4344842529022244, -2.0303451299841275, 0.6821580614874893, -0.1105387861410719, -0.5625744906983509, 1.9495784817222002, 2.6145090773652835, 3.551882985195503, -1.562646428140084, 0.39587203598788, 0.4106568449419324, 1.9328202786750888, 1.614112515507742, -3.680417150159659, -1.077749739854905, 2.401653800243656, 1.5340396704358252, 1.1700514529888728, 0.6948831136591436, 1.3256828281641007, -1.079218179372489, 2.028879269453262, -1.6889680686087922, 0.9117216392119184, 0.5328931294250879, -2.3125081496895015, -3.1229327882438844, -1.9961184905870242, 0.9104854752960491, -0.010452762530637183, -0.3046809623584221, -2.156450046334444, 4.111217809131485, -0.3055002313446536, 0.03652214275386466, 1.4960214701225525, -1.0644942403291493, -0.6212404828829011, 0.6864137052644784, -0.38058754129252625, 0.421837169551203, -0.584536451476761, 0.9668694686364869, -1.6382862646080525, 0.46118859998000555, 2.0173009456380817, -1.792176960878354, 2.1835737123754706, -2.5202760864622062, 2.0497719095056706, -0.2745142145669332, -1.3785897751506755, -0.34522695746027954, -2.254220171223757, 3.151487514689254, 0.9003198787109497, 0.3999577270683773, -2.1990681220218256, 0.5814940148017209, -0.0897220963987837, 0.5036747980922479, -2.20860413478115]","[0.5, 0.0, 1.0, 0.5, 0.5, 0.5]"
12,통계학입문/김미정,"[-1.122408701974343, -1.3466607669809583, 0.029090706176255275, -1.516001515415503, 0.1291899529071683, -0.5213704021175846, 0.959793275965903, -1.34873880753775, -0.5982292526139329, -2.574679705955306, 3.1342938167246475, -4.684429728732254, -0.5811630566676111, -3.9120264191414096, -2.4086234917872593, -1.4853956729880229, 0.010109665823867601, 0.9736313824214292, 1.903943514254853, -0.9803816211528124, -0.07947644792154895, 1.8373503983148118, -1.2798591133183217, -0.7542956213941163, -0.4611204746883299, 0.17580074413978522, 0.04096039378524136, -3.5035723155555565, 0.45957960833474765, 0.30874918791833544, -0.16960515905656054, 0.15203430982261296, -1.3783423745754342, 1.4446590231476597, -1.8752276049784478, -0.3332375637800064, 3.1828501015173187, -1.2823335294444744, 1.5004950750679216, -2.096430245796473, 0.6793677153324892, -0.07947270209030975, -0.6234113665671784, 1.9176608964487412, 2.8552694637486318, 3.6236556147578716, -1.554263390348968, 0.30040435422481343, 0.3547740786772395, 2.1247319672724663, 1.6111982253589767, -3.788238864730903, -1.1907033855309537, 2.261654246458466, 1.6969006931281907, 1.1293312843674872, 0.7982030761883994, 1.2822597340918989, -1.1012262195436817, 2.186590227626942, -1.8067603046470184, 1.044026922034659, 0.5937379886248445, -2.2683824078247152, -3.3327645050637114, -2.0840448366005173, 0.9721219753615795, -0.08954581285488913, -0.4093060448822695, -2.333386991085434, 4.374103143331258, -0.135890025485558, -0.05339331200448532, 1.4957452880708215, -1.1602704213819124, -0.7396595437812127, 0.9841152315400472, -0.5330781385833783, 0.48997865926902445, -0.6676081597065969, 0.7825451458817261, -1.669768483570357, 0.637870679498751, 1.9311285874558768, -1.8150940564897284, 2.335397843769921, -2.651778987649978, 2.2675178284115916, -0.4476088890835909, -1.603754867625247, -0.3238344775416767, -2.506389750977262, 3.3408982308871438, 0.930734090389684, 0.40156699295200665, -2.4605698467736374, 0.42897152280499706, -0.25380771188371715, 0.5183535113061106, -2.3811373830485603]","[0.5, 0.5, 0.5, 1.0, 1.0, 0.0]"
13,일본어(1)/신원선,"[-1.1508475481097185, -1.4833055119839866, 0.08772556347000277, -1.604579109997257, 0.15641509595534775, -0.6137923076337181, 1.0966529803653149, -1.288282646075616, -0.5414888374515414, -2.66558448162825, 3.129416273240517, -4.691599481388748, -0.6826535325119625, -3.852507645545284, -2.2613890026730794, -1.4244720220261264, 0.02680905871994245, 0.8926335286511016, 1.9028897199565826, -1.0155035726441464, -0.008598945645627416, 1.8877547213169803, -1.3659242715308773, -0.7290632961529107, -0.5210747090629475, 0.1318606417383376, 0.057736439602925835, -3.3975129527565073, 0.41270346070903, 0.4567804457942333, -0.15383576243442434, 0.11964289738479626, -1.4201080017527612, 1.4035785700377617, -1.8684717911646622, -0.37852374434832103, 3.1000145344381487, -1.4207699195588692, 1.4723123515082837, -2.021280078969033, 0.7647001812668777, -0.171099424824471, -0.5788623265320363, 1.9802249961462892, 2.829813725710167, 3.627569332861262, -1.5270360860891585, 0.5437207952004086, 0.33539703762174966, 2.153663473211244, 1.6157749553004996, -3.6719558860565993, -1.341029488629844, 2.4075300463524067, 1.6545922884096094, 1.2124304897792106, 0.7430204958818735, 1.3536827120064343, -1.1981425868702125, 2.1461978005540816, -1.8537307166646924, 1.0784232433181262, 0.6222880167007586, -2.2819260784713045, -3.237893394901553, -2.0285133306017156, 0.8937994815628194, -0.2773159441095242, -0.3750704699760806, -2.121463525368628, 4.416729372218583, -0.16942971659698683, -0.09207106818886945, 1.5241015969661573, -1.1557510522175702, -0.6884360746290327, 0.8997029529734241, -0.47620489138760247, 0.3983713331915354, -0.6513938671648879, 0.7892931002326007, -1.71216574140301, 0.6680964835537672, 1.8528983458895765, -1.753679966119306, 2.3150885370945633, -2.600915740744549, 2.209145498303467, -0.5017282699599444, -1.6738281709772864, -0.338162351286505, -2.4924769939990328, 3.315651396646188, 1.0055320262047591, 0.39847860573828503, -2.4575918512393486, 0.3081919135781329, -0.3278525593057827, 0.4739183743120135, -2.3975650202294374]","[1.0, 0.5, 1.0, 1.0, 0.5, 0.5]"
14,환경재난의과학적이해/우남칠,"[-1.2311454824843084, -1.3163590506678937, 0.08195198464821196, -1.5538540660228215, 0.025489374108973176, -0.4543447639997281, 1.0506742199250478, -1.2708091695534403, -0.5597971431948143, -2.51490765382225, 3.0168798523992058, -4.800601493603775, -0.6252895503012531, -3.7653819844672958, -2.2910401607798345, -1.5614779479408019, 0.01308664692427234, 0.8936176496444563, 1.8611571227898578, -0.9144718752993717, -0.14267580214630426, 1.663242226854953, -1.3626314778057866, -0.613517496819147, -0.47073594554741255, 0.20885334314958232, 0.021463185405809174, -3.4619615234325525, 0.5007712606325941, 0.39584970174421374, -0.12257319880593658, 0.1651655043556368, -1.2737421197872996, 1.3992965839299383, -1.9138252949326078, -0.3265335040729, 3.066298048385304, -1.4348453179058251, 1.4602033669319894, -1.8948067717570722, 0.8484646363538133, -0.07697670506284311, -0.6102944480252995, 1.9802767634657716, 2.635585285209966, 3.5806010171850087, -1.5039305316502807, 0.5850145702036103, 0.3427296438305575, 1.9535741046572521, 1.5679667768128938, -3.741874831018289, -1.2417238548086493, 2.270329363148477, 1.689875347742827, 1.2072113623753493, 0.8475996312832759, 1.283069300505047, -1.046954149037403, 2.1475075478101604, -1.6664993625962445, 1.0754327247816629, 0.4731699771686002, -2.3345771538244207, -3.2151241693685093, -2.15744734646389, 0.9232423096220357, -0.021001149402515556, -0.313425842213202, -2.476092005798326, 4.2756533741051745, -0.09290709529761496, 0.07917284822472563, 1.4828012428475785, -1.1056024941736524, -0.6935928174537369, 0.7747221479936099, -0.43041347173804007, 0.37528964418337274, -0.5539668633818643, 0.9409033386686669, -1.6140989086099315, 0.5795575425487873, 2.074990861983914, -1.7820123314590044, 2.2746270476013772, -2.532151665942351, 2.370925479333976, -0.33822381363165566, -1.5490455865550552, -0.2340305682173564, -2.4623037483907524, 3.2544109012546856, 0.9953227728686367, 0.24003061205121576, -2.2804001662758955, 0.5680017588635254, -0.25083234340013466, 0.43570249091152, -2.3736178761932116]","[0.5, 0.0, 1.0, 0.5, 1.0, 0.5]"
15,일반화학및실험(1)/조현모,"[-0.8253381762663166, -1.0658397449547927, 0.090919459420934, -1.2974201127298288, 0.15503396014755408, -0.35175105161159087, 0.8277001925226531, -1.0034041085089238, -0.38064692927735, -1.9972569102385649, 2.340040981574557, -3.487168460715085, -0.5460947604780714, -3.0110103386969755, -1.5626368432437538, -1.158009096240876, -0.1038281384211651, 0.7954942092122556, 1.421919658491078, -0.8216378417624253, -0.1581284577922179, 1.4826592637644216, -1.001760217324528, -0.45338581434452996, -0.33885909361351924, 0.0053861243016558105, 0.02563980579643707, -2.6219039893857103, 0.3647287442222644, 0.27625999717006844, -0.32737681443968936, 0.21659734867099387, -1.1089413974265578, 1.0036229627484616, -1.407282830136904, -0.2608440425087792, 2.3473756724458616, -1.1003008716505236, 1.2223604318325731, -1.5889879087164482, 0.6008314511629803, -0.1452531193410923, -0.376005276838005, 1.5463606342343201, 2.0217053391655826, 2.648151692790273, -1.1923616907077665, 0.22651362982017434, 0.12218283106661641, 1.588196829390409, 1.4044246913514389, -2.830770634233321, -0.9677564100776468, 1.734715894742856, 1.2177324694810014, 0.9486225380691554, 0.6055458901508266, 0.8434175761016098, -0.8374234532644923, 1.553928041394141, -1.418119201516201, 0.8911281708293268, 0.6069617859281712, -1.8412130317348154, -2.542042647564308, -1.6887571426536456, 0.7931550998464939, -0.17363407813664, -0.3664112786821425, -1.7701540037426444, 3.3658755060451133, -0.15611673902457726, -0.029460048495645, 1.2136825431456444, -0.8526764855583665, -0.619043924831658, 0.6412228053552641, -0.41206506065897147, 0.3013156655922544, -0.5239930326857098, 0.6332914647441585, -1.3015922008692147, 0.5707411081694829, 1.4070261397482209, -1.404187273447494, 1.8620478573264356, -1.999628067540952, 1.8969167031315919, -0.3551497082921632, -1.1847013222572231, -0.24821249902274778, -1.9423103152164742, 2.6189823707314464, 0.5910416749716532, 0.23025840162539485, -1.8018107466304463, 0.4122059206471903, -0.1608251009664615, 0.33752108591319124, -1.8585065817680861]","[0.5, 0.0, 1.0, 0.5, 0.0, 0.5]"
16,글쓰기/김예림,"[-1.353767708862415, -1.4032954978706313, 0.16900197773462902, -1.697009194311637, 0.10001294102314617, -0.49597170812723634, 1.0708330562480919, -1.231296683862726, -0.5673937142290825, -2.616283888736392, 3.125941640318516, -4.875632987945283, -0.6074614006839915, -4.078020430928907, -2.3587855421175803, -1.6927168620766435, 0.06151117981906222, 0.8066013624287176, 1.9086611446487212, -1.0160425000231765, -0.20809124459561987, 1.7752738107815236, -1.4350449642082959, -0.6433553720259557, -0.5276445845848081, 0.12997155170907665, 0.06566185949949553, -3.6992310258397834, 0.477094394103181, 0.49658927279800896, -0.22978408797531366, 0.2793676111840743, -1.3409246700510822, 1.3889421975847376, -1.9604605758763154, -0.2655947029751547, 3.17050206864047, -1.5008292584629102, 1.3024700933369497, -1.917836395888932, 0.7448226415376583, -0.18229977512645784, -0.5045561512163893, 2.0852139514513306, 2.8961258370526006, 3.55774453838017, -1.420834784287763, 0.42346371079011685, 0.513202500714813, 1.8910371774928596, 1.6247026432678837, -3.949620645729849, -1.375919404132762, 2.311850033562021, 1.632914062819693, 1.2544620558484436, 0.7102515275783761, 1.0976066924090735, -1.1527044229805123, 2.2358310900263727, -1.7026663620801177, 0.9555663999578189, 0.7163456880115124, -2.44960232859919, -3.3437810563481754, -2.302276890319973, 0.9684002219287385, -0.15931065205532213, -0.3763100353987324, -2.5805367795357235, 4.417246959380324, 0.05421413226831774, 0.020905128969218017, 1.4647699149042384, -1.1603024961621522, -0.7614920509559988, 0.7078153048760764, -0.4895827362676149, 0.5883315873291949, -0.6483904843864821, 0.9461249426970431, -1.806740535173283, 0.45135601795449076, 2.097141654205599, -1.834235563194654, 2.4448525777672168, -2.870522969140041, 2.3189980377797306, -0.11428083690708132, -1.416431881630836, -0.3945929562659578, -2.5234614478813433, 3.376113839485271, 1.0009251312644836, 0.2814993370535903, -2.3044564870659285, 0.4714375313708902, -0.2249922044892751, 0.5154732232282225, -2.281055901541497]","[0.5, 1.0, 0.5, 0.5, 0.0, 0.5]"
17,회계원리(1)/이호영,"[-0.9131650467756648, -1.0858899842487186, 0.06643046183617818, -1.2099905551814403, -0.02313080062517121, -0.5593823580673022, 0.6593992616730306, -1.1553896864051865, -0.5274376810909053, -2.2540125160539937, 2.567724790875994, -3.6707087531418825, -0.3730922596882253, -3.09433629794668, -1.8626777891939554, -1.0259780738333582, -0.02230279885373216, 0.6747965292672221, 1.49570553743712, -0.7504172672024484, -0.20419180057886288, 1.3229669689545636, -0.8576868702931257, -0.6007973461271262, -0.2338820748845006, 0.1800439546392123, -0.1137796835216928, -2.797153623850222, 0.381045159892379, 0.24264016629312202, -0.27660690888590966, 0.14436301429421106, -1.1549653831420026, 1.0846086406107447, -1.4755445966449172, -0.20595564555954296, 2.4339458542056813, -0.875474629380291, 1.3065285563057143, -1.7500559679517815, 0.5685383423508551, -0.11492562013332033, -0.4201822390742524, 1.7094293729577332, 2.3514525040518968, 2.792793598197347, -1.217072598139342, 0.34346849114293143, 0.256937878500616, 1.6469560564923214, 1.2861547379188747, -2.9726438788544924, -0.793325373942005, 1.751724950914761, 1.2809642867274273, 1.0045646508756463, 0.6651459018576172, 0.8636147210561658, -0.7536263795091794, 1.7107679635584883, -1.490150315811711, 0.8392573694471677, 0.43831571688664117, -1.6939002110860157, -2.4049919507151407, -1.6154643696508897, 0.9192155355734863, -0.023144744970849746, -0.3315961864326648, -1.5277838750936925, 3.303977291649048, -0.006556805126248983, -0.17778133566168877, 1.2023480099793629, -0.831675699876642, -0.4828387069263167, 0.7088548503869678, -0.43116908515530916, 0.39241970300814244, -0.520373537390013, 0.4921240848662559, -1.1929183888796016, 0.404905404798033, 1.4027443895725167, -1.3198140434019145, 1.9030986243813042, -2.0696010410954266, 1.6907417025815026, -0.3042958634421167, -1.1285801237266644, -0.21011504488804728, -2.079000122860413, 2.7003311099205556, 0.697331852601679, 0.3695384102162398, -1.9105629383269984, 0.20389970626734186, -0.17811774363909252, 0.42445150573518026, -1.9219459845464997]","[0.5, 0.5, 0.0, 0.5, 0.5, 0.5]"
18,일반물리학및실험(1)/이삼현,"[-0.742827809125653, -0.8706548980667993, -0.0036709354564859933, -1.1896944812969796, 0.05853526082930348, -0.39407680867961586, 0.6506332892274429, -0.9647383049846244, -0.36027630112916986, -1.9348657077441433, 2.377978229715059, -3.603651730350249, -0.5634900653979786, -3.0861749595675034, -1.4839458424826144, -1.2459244647483412, -0.07252468198374948, 0.7401084635345997, 1.4550679373990147, -0.7921057292184203, -0.2558784075230824, 1.364457764263889, -0.8632710993020896, -0.36167596464573015, -0.337634368807125, 0.166936966029177, 0.055643668028130644, -2.7163432392844986, 0.46138166826823607, 0.3414163823647372, -0.13251137984996994, 0.2069947821369968, -0.8577447446159556, 1.077868600394891, -1.457944224816915, -0.31507417371938523, 2.522702927910999, -1.0233422892682755, 1.2784559265771014, -1.5677695978996862, 0.611602916037763, -0.12779249619362587, -0.27620122041530915, 1.7665959894872865, 2.2845865709425706, 2.735858537594407, -1.072976299618855, 0.5463269785386483, 0.18649997186326667, 1.5569222436647587, 1.5728238389305558, -2.923814415647199, -1.1176935708895606, 1.860308683018669, 1.238736150396487, 0.873347939850403, 0.7347162674111285, 0.8917011157958493, -0.7964653475058833, 1.5949210195840255, -1.4699823915807244, 0.957832709970889, 0.22353904447086106, -1.8358255739832996, -2.5307591318146816, -1.678107048761738, 0.9658189500341042, -0.025807370399777377, -0.3460611817084915, -1.937594236098187, 3.3156856536029475, -0.10862004377326653, 0.018789063969066766, 1.1284381370651912, -0.8732690769981339, -0.7263324472377396, 0.6577049578776631, -0.21169185570348711, 0.4676143982065878, -0.5053783412899304, 0.7215032125747566, -1.3360878186955056, 0.6101635142024501, 1.467645521288805, -1.5372586752343083, 2.05751115761118, -2.017843507402516, 2.023264533509304, -0.14404740497240304, -1.0161006513700728, -0.19730959148346988, -1.9894392071246043, 2.680100685057178, 0.6521142188072869, 0.21073762811177238, -1.9177676924590188, 0.21119764620167994, -0.1879884086179146, 0.3435222259597031, -1.8386499306671944]","[0.5, 0.5, 0.0, 0.0, 0.0, 0.0]"
19,공학수학(1)/구유영,"[-0.8227608020016279, -1.1205309709119065, -0.1435497216045488, -1.169352245170653, 0.26869660074239266, -0.292208530952432, 0.6853168437050605, -0.9262675566679678, -0.4241548851024636, -2.1086379054757938, 2.479504281057451, -3.773355347766513, -0.5698256779756941, -3.3788458817882288, -1.7026626182553448, -1.255623680397755, -0.050544647983649015, 0.8339774567450298, 1.5615564539090887, -1.0887282902041018, -0.2595723401570807, 1.4078264866675998, -0.9636544522406152, -0.49717960087580515, -0.38115286304915325, 0.14559048022700855, 0.1804939736184766, -2.949910509512388, 0.3255880563075267, 0.45694223460449396, -0.20559774883462603, 0.357706437487691, -1.01323012575977, 1.1703630128281162, -1.579136673995441, -0.30304268779514587, 2.7415378534067694, -1.063166208458214, 1.284204881031293, -1.846671667590473, 0.43612510803700344, -0.33553641599864953, -0.39692246675118376, 1.8231233318463995, 2.3829613888687433, 2.9935260105216734, -1.0943458980839493, 0.34169225820342086, 0.24944125122559527, 1.6305389654181546, 1.4700192749055256, -3.308702717745258, -0.9482545464122757, 2.0514032124273074, 1.476175675376251, 1.0261576205309553, 0.8352581077968771, 1.0575754285532597, -1.0264800162081915, 1.65228437001376, -1.505501138473482, 0.7627308548807543, 0.4266468093012121, -1.978141600564724, -2.679853958325065, -1.6138174545580029, 1.1221457857088846, -0.11806875138610377, -0.3112567884201964, -1.9124929981184526, 3.5056137670540624, -0.17369597736112968, -0.04366398551497433, 1.2547548173036502, -0.8732317947201709, -0.7452042226168397, 0.7201664821231423, -0.20260395600574746, 0.3337493125967751, -0.5276017400597595, 0.5833655018761178, -1.4156564323702332, 0.3606954726835707, 1.5023331850207915, -1.563175327156223, 2.1190196440353564, -2.1095810784072055, 1.9802252029388072, -0.3134353943532917, -1.144357807848964, -0.16594533210737794, -2.0768174576304577, 2.8070830917510965, 0.8107528225988763, 0.2696296461733651, -1.8572624504852706, 0.40867612692179456, -0.052406452982936655, 0.39165899633689255, -1.9553633720573933]","[0.5, 0.5, 1.0, 1.0, 0.0, 1.0]"
20,마이크로시스템공학/심우영,"[-1.0974361893863995, -1.1895073031330108, 0.14156498813878368, -1.418294686185918, 0.15522858445320598, -0.5099740504942429, 0.9206235570968221, -1.1015299449817508, -0.6717803930442533, -2.4839198967352587, 2.8459295566119245, -4.514917109580065, -0.6674958028193302, -3.5781533524356375, -1.9985204788108164, -1.5291861482454374, 0.1734151154087244, 0.7388619028216188, 1.9053926503468515, -0.8020669147974668, -0.04738006581025209, 1.5709616080593807, -1.276316153102104, -0.5778465470473976, -0.3911972267153714, 0.10865621164408817, -0.03532625324252654, -3.3187559876990798, 0.454827166728883, 0.32194272735248153, -0.11203082607547513, 0.08835251548111774, -1.2027522782487383, 1.2760239594711447, -1.6911777001454273, -0.35400344956630225, 2.876729590461256, -1.2613990602887475, 1.4043327483886283, -1.882193428352672, 0.6377546719253432, 0.002910370310563456, -0.4831677160898286, 1.6343044728599383, 2.729594486724033, 3.2406834956853605, -1.3264561462707996, 0.47748723586379155, 0.3737770064409655, 1.7912693955209553, 1.3990165252568505, -3.4521086598116235, -1.0738179662074476, 2.1453570177085375, 1.5543906238219474, 1.0800464178632194, 0.5968811274244211, 0.9948479861928446, -0.996103562894807, 1.9015841435313983, -1.6986185218935257, 1.0309576466545889, 0.4642036228403128, -2.170652833195963, -3.226209745450902, -1.977443218092556, 0.8170507160327813, -0.05972554507280336, -0.4156274300653993, -2.1739650758173354, 4.056060943774585, -0.16180730735047286, 0.040830113074519205, 1.2623690777698353, -0.8869666395241697, -0.6486125316219243, 0.9497984907093957, -0.6490441343062967, 0.5425785796375889, -0.7460428733044211, 0.7671500384819894, -1.5244808955807718, 0.5678877201414874, 2.1258604363991203, -1.5938045590424361, 2.0740131035031504, -2.44348750444448, 2.1381300400459065, -0.3416433418644287, -1.3752375667607237, -0.018977704650926543, -2.360614468971226, 3.118634721131192, 0.8337328486121623, 0.267289840588543, -2.3940118498229466, 0.49933618691825965, -0.09412236786372014, 0.335366918599211, -2.128263012891019]","[1.0, 1.0, 1.0, 1.0, 0.0, 0.5]"
21,소비와윤리/고애란,"[-1.2487439349218423, -1.27208834172093, 0.12021640973612513, -1.5655756233064322, 0.05318973678389575, -0.4567317677890725, 1.0944400743298635, -1.2763777663633578, -0.7202282989265842, -2.705228803101443, 3.078928425269706, -4.95369661169995, -0.6297653738905812, -4.089494831796389, -2.2920101689895374, -1.6725615440856687, -0.06079234752124924, 0.7673078922066868, 1.9599194703491842, -0.9269864704108104, -0.18851662239334227, 1.8076760273662513, -1.44755580806279, -0.7464949741797304, -0.6230438451836713, 0.0804212012879239, 0.08912647205095316, -3.7402751046437173, 0.6132858261145909, 0.4741523195505642, -0.17255226959610592, 0.10990725649732364, -1.2278806793419015, 1.4139318094330962, -1.9260079122400058, -0.3724046979338452, 3.230088710880511, -1.3564351281129048, 1.5870749139031624, -2.055914121286921, 0.8348667002505008, -0.16299416623596033, -0.5884163612235865, 2.08878747305462, 2.9265651566928215, 3.611805707064939, -1.6335421611115857, 0.3761115036159996, 0.44795789152404625, 2.1160133316526655, 1.714031213652674, -3.8723702733199823, -1.27137261647115, 2.352658627062537, 1.6735872108571104, 1.3553302409119332, 0.7617651624202704, 1.1618994845284645, -1.1270844184079147, 2.099476944210832, -1.8646894539752696, 1.0124908923886047, 0.599927337094086, -2.3697505210947347, -3.414636396964885, -2.3124621953524187, 0.9859994373893484, -0.10546392815972752, -0.364219256283166, -2.550393613464567, 4.43619601908545, -0.17421863484799427, 0.016078798000239848, 1.4892678777328063, -1.1920221243856206, -0.6769506807303742, 0.7833030676303506, -0.4732148702674378, 0.5829427075267752, -0.6502631675156003, 0.9444903270000725, -1.7269538575659689, 0.49764219488645556, 2.1514579992401868, -1.803293192360728, 2.372347787477871, -2.722145097873085, 2.416290279574703, -0.19887873950958118, -1.5050532110630408, -0.24156362597457845, -2.545943928706783, 3.3421668465782, 0.9571612355523765, 0.3172032898080932, -2.3608086903301446, 0.4859453748629881, -0.04953789652159218, 0.5062842961747807, -2.2988652906935982]","[1.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
