,강의명/교수명,input,target
10,영국문학개관(1)/김재철,"[0.01747382, 1.1689686, 0.47081876, 0.6383097, -0.45354515, 0.32850087, 0.5778854, 0.85644007, -0.7420108, -0.1781136, -0.41125777, -0.24215877, -0.8483168, 0.15423699, -0.11842055, -1.0080858, -0.8583874, -0.40363988, -0.7555545, -0.034227304, 0.3254497, -0.05806192, -0.12914857, -0.0023828167, -0.17631367, 0.37524983, 0.486938, -0.14021406, 0.22421665, 0.5257039, -0.14317936, -0.036553763, -0.24022196, 0.44096264, -0.27660328, -0.10468356, 0.5848659, -0.4412089, 0.3314754, -0.5278669, -0.2940473, 0.6410361, -0.2859693, -0.7264238, -0.23732983, -0.25228176, -0.62446064, 0.5753914, -0.013522282, 0.24770904, -0.62846094, 0.31682047, -0.5700869, 0.69801867, -0.45146596, 0.38302067, -0.6058666, 0.841435, -0.51697886, -0.26356187, 0.5307891, 0.2726329, -0.2844773, -0.37642184, -0.90046275, 0.01059843, 0.27206543, 0.020725753, 0.13137531, -0.4485894, -0.29445097, 0.4127681, -0.13132375, 0.23103069, 0.13804701, -0.47895968, -0.2109384, -0.035611607, 0.33793065, -0.410099, -0.31871152, -0.75864977, -1.0526125, 0.057005454, 0.615947, 0.02492644, 0.74872357, -0.81757945, -0.1732631, 0.05509681, -0.64778155, -0.07925172, -0.85452557, 0.90225667, -0.40388477, -0.78099567, -0.25701073, -0.12497888, -0.5465891, -0.09039422]","[0.5, 0.5, 1.0, 1.0, 0.5, 0.5]"
11,글쓰기/박성태,"[-0.12269383, -0.5595791, 0.41846487, -0.07581504, 0.4061994, -0.4309655, 0.37798744, 0.18290322, -0.5036069, -0.32066625, -0.23161043, -0.64051276, -0.55299354, -0.17793062, 0.6997385, 0.03162068, -0.39867517, 0.32262242, -0.3421462, 0.49125302, 0.6901151, -0.08906557, -0.7933916, -0.14549953, 0.04451466, 0.31536418, 0.01212839, -0.0052295565, 0.8380584, 0.21349204, 1.1272552, 0.6885593, 0.44761297, 0.7991694, -0.5064341, 0.27597922, 0.07053958, 0.42111358, 0.4106623, -0.13206771, -0.1492985, 1.2381084, -0.6064572, -0.40502933, -0.5690437, -0.04451411, -0.6469358, -0.37898064, -0.13450289, 0.4284503, -0.017168809, 0.18076375, -0.2501589, 0.283292, 0.19533661, -0.0140482895, -0.13453384, 0.7835049, 0.056833476, -0.43350413, 0.62498903, 0.13266155, -0.3679172, 0.4466893, -0.38858637, -0.6933285, 0.26682848, -1.2401676, -0.33958146, 0.3946677, -0.7296848, 0.58261204, 0.31564015, 0.5114815, -0.12862226, -0.2070637, -0.09056327, -0.37746325, -0.07645492, -0.27531642, -0.20087978, 0.38251674, -0.99634016, -0.18044919, 0.82491964, -0.028212821, 0.76973426, 0.098097645, 0.43391374, -0.21447347, -0.87117296, -0.12824053, -0.5105197, 0.49740076, -0.9649861, -0.09908374, -0.551213, -0.5729719, -0.20009153, -0.034977626]","[1.0, 1.0, 0.5, 1.0, 0.0, 0.5]"
12,영어글쓰기(1)/킬패트릭리린다,"[-0.6579821, 0.15225682, 0.19273135, -0.24616839, 0.048130147, -0.20865686, 0.42488164, 0.5256058, -0.19724295, 0.2087357, -0.7372934, -0.5688751, 0.23354658, -0.44727737, 0.6724337, 0.10514617, -0.79301226, 0.7365938, -0.64937156, 0.44621465, 0.88923, 0.48184022, -0.22532246, 0.07928434, 0.1569853, -0.3431291, 0.34241104, 0.4019839, 0.41444507, 0.03984683, 0.54229665, 0.68373483, -0.13019207, 0.2649429, 0.16905583, -0.05243296, -0.09621415, 0.27295426, 0.27581656, -0.7137987, -0.14181484, 0.49743778, -0.40512288, -0.58435184, -0.4330395, -0.08600764, -0.44393858, -0.5609534, 0.1214847, 0.30913067, -0.37410516, 0.1903592, -0.92835015, -0.11029772, 0.32356673, 0.69628525, -0.10508351, 0.11754133, -0.5483628, -0.43137145, 0.9924012, 0.21622689, -0.4893993, 0.22511344, -0.44462243, 0.27998474, 0.49194843, -1.3374174, 0.07138845, 0.24541439, -1.1072223, 0.97935694, -0.2003792, 0.28455833, -0.18877274, -0.13100435, -0.44920602, -0.02058188, -0.12342495, -0.66797805, -0.23635508, 0.66086626, 0.07055995, -0.5056598, 0.45349273, -1.0113791, 0.6080846, -0.42714024, 0.4387305, -0.1383316, -0.8434617, 0.18402433, 0.22466214, 0.54910445, -1.2641289, -0.43217736, -0.7901233, -0.74671537, -0.4058778, -0.5121588]","[0.5, 0.0, 0.5, 1.0, 0.5, 0.5]"
13,온라인미디어분석/이상엽,"[-0.29176432, 0.4885934, 0.095669895, 0.6047095, 0.2192421, 0.042680006, 0.35936284, 0.61191934, -0.4913877, -0.21129608, 0.15771309, -0.6110214, 0.31506577, 0.37819007, -0.3394389, 0.016129883, 0.12524825, -0.17598346, -0.22247188, -0.021895539, 0.9608154, 0.34213617, -0.569979, 0.13094485, 0.0028812736, 0.5031282, -0.44732687, 0.4382745, 0.07722667, 0.6163357, 0.19672, 0.32095718, 0.105714135, 0.36716515, -0.16114458, -0.2530174, 0.30308092, 0.07675553, -0.27247876, -0.5442877, 0.15740454, 0.3964501, 0.2777911, -0.7221816, -0.47289014, 0.29423502, -0.2542397, -0.40272108, -0.19799882, -0.18222193, -0.12493273, 0.01580733, -0.62142503, 0.54599446, 0.36004516, 0.6301932, 0.43619958, 0.72644216, -0.58771676, -0.6982878, 0.6410734, 0.25386527, -0.56996214, 0.55289125, -0.5325294, -0.4752226, 0.15684679, -0.67491984, 0.16217738, -0.19698563, -0.14389119, 0.69079155, 0.25285822, 0.43192565, 0.012783096, -0.35300794, -0.15608382, 0.15361404, 0.31381026, 0.05046063, 0.46747145, -0.6038306, -0.24922115, -0.11611649, 0.1733253, 0.11840104, 0.6502995, -0.45109668, 0.13631, -0.36625296, -0.39020994, 0.3857155, -0.4842517, 0.57120526, -0.5524588, -0.5390315, -0.3366951, -0.5108491, -0.42608708, -0.7408463]","[1.0, 0.0, 0.5, 1.0, 0.5, 1.0]"
14,YONSEI RC 101-심리학과/김은영,"[-0.42828986, 0.56001437, 0.35290673, 0.25846633, 0.032004274, -0.21499006, 0.3609536, 0.4261403, -0.8716032, -0.25484082, -0.12864695, 0.008267285, -0.8773445, 0.2940765, 0.05308491, 0.03494676, -0.42763814, -0.54720473, 0.021042198, 0.0423449, 0.5262231, 0.43558097, -0.54160666, -0.12962063, -0.32109183, 0.20495406, 0.0014315557, 0.06139876, 0.49227515, 0.8369764, 0.6801765, -0.032821115, 0.10456433, 0.28804988, -0.41975164, 0.3284829, -0.051185682, -0.09203834, 0.13854831, -0.018317075, -0.054184705, 0.48907894, -0.19352943, -0.6096382, 0.17018645, -0.23255676, 0.03932834, 0.1141611, 0.3572761, -0.3521476, -0.31624794, 0.11271708, -0.09426643, -0.17631166, 0.5561238, 0.3357604, -0.14929163, 0.44694695, -0.5187641, -0.26169148, 0.15163179, -0.2106347, -0.7572028, 0.37341484, -0.56550854, 0.019646617, -0.112733, -0.9518399, 0.16105303, 0.25703043, -0.24066862, 0.3335815, -0.28162578, 0.27929634, -0.6129622, -0.19679143, -0.6093091, -0.0528566, 0.30142158, 0.010864697, -0.08023099, -0.2353684, -0.4157143, 0.3375305, 0.21814793, 0.14113529, 1.0858368, -0.5630193, 0.3722994, -0.5378428, -0.61344784, 0.63438356, -0.5673817, 0.22156417, -0.48259193, -0.3060602, -0.40266484, 0.065317325, 0.00073165627, -0.73841697]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
15,교육철학및교육사/이성미,"[-0.16056006, -0.02418663, 0.057092346, 0.39908883, -0.40149826, 0.015756112, -0.26376006, 1.0304612, -0.27410454, -0.551268, -0.10835519, 0.3626687, -0.3066414, 0.15934446, 0.9850872, -0.49480528, -0.5357783, -0.30026916, 0.3765699, 0.57016283, 0.4310263, 0.01998638, -0.7764584, -0.0826604, -0.46263918, 0.14591898, -0.44369984, -0.262152, 0.29473662, -0.12959409, 1.0854003, 0.3810074, -0.17220978, 0.7690925, -0.5268712, 0.19139239, -0.43825918, 0.32194564, 0.86646914, -0.4278114, -0.521281, 0.19584224, -0.29347777, -0.5977762, -0.18159853, -0.8125422, -0.88007414, 0.21634297, -0.023841191, 0.3305278, 0.12971222, 0.4784879, -0.6600922, -0.34514874, 0.9789353, 0.021998214, -0.16648819, 0.55778766, -0.047609434, -0.59759754, 0.33039308, 0.28823358, -0.52223146, 0.9860696, -0.44343343, -0.02488598, 0.56018823, -0.9292676, -0.51200914, 0.099740766, -0.10575963, -0.11103196, 0.09027454, 1.0111064, -0.32854626, 0.40115815, 0.13145244, -0.11590848, 0.20648448, 0.41763636, -0.19564326, -0.3372352, -0.6095204, 0.20522946, 0.8364587, 0.40069285, 0.9734651, -1.0628576, 0.535848, -0.04956742, -0.7323447, 0.96521646, 0.16752815, 0.11598392, 0.08185361, -0.25414035, -0.7615235, -0.5482889, -0.32778674, 0.11996242]","[1.0, 0.5, 1.0, 1.0, 0.0, 0.5]"
16,사회복지법제/김진수,"[0.07496568, 0.4395259, -0.18336591, -0.38176358, -0.09327486, -0.2220992, 0.023984272, 0.100760624, -0.30764884, -0.54464465, -0.20999338, 0.09199928, -0.04268673, 0.41058755, 0.49589545, -0.3266164, -1.1229523, -0.30042142, 0.37424043, 0.1147843, 0.15095092, -0.55368394, -0.544539, -0.2647754, 0.047035865, -0.1821645, -0.497939, 0.12198681, 0.3462855, 0.115078814, 0.082095996, 0.28061137, 0.039429802, 0.44434887, -0.6335999, 0.2675757, 0.064208515, 0.26496193, 0.933363, -0.53233016, -0.18805315, -0.098846905, -0.6618259, -0.5442084, -0.0724664, -0.046281956, -0.26357552, 0.3122595, -0.5315557, 0.5367069, -0.39444965, 0.41191742, -0.4505411, 0.80516636, -0.097604394, -0.10099813, -0.48563334, 0.049948666, -0.32209036, -0.28751764, 0.5097776, 0.9851752, -0.77120733, 0.59231204, -1.0286107, -0.19692793, -0.037145406, -0.1431886, -0.6029994, 0.055464745, -0.536594, 0.3182921, 0.16021682, 1.1244483, -0.086543895, -0.22299005, -0.14336924, 0.07518824, 0.3829167, -0.20933565, -0.18012978, -0.31031728, -0.33128732, -0.16387892, 0.72147685, 0.60819954, 0.45739758, -0.42123374, -0.2612661, -0.12241861, 0.097708695, 0.543234, 0.04896445, 0.199158, -0.6094804, -0.8054278, -0.5188991, -0.11546263, -0.44174576, -0.6181704]","[1.0, 0.5, 0.5, 0.5, 1.0, 0.5]"
17,게임이론과응용/김진엽,"[-0.28108487, -0.20078245, 0.3457086, 0.15810007, 0.36278257, 0.24306329, 0.26989, 0.7808218, -0.74191445, 0.06602128, -0.43426907, -0.12909493, -0.18425378, -0.04861976, 0.0014449705, -0.019589353, -0.7607651, -0.23527685, 0.39471847, -0.39241368, 0.5003643, 0.11439992, -0.16761331, -0.38701814, -0.24961437, 0.2907737, 0.094100125, 0.20768566, 0.23304959, 0.41144112, 0.88108444, 0.9550749, 0.4813808, 0.3604558, -0.274344, 0.11364216, -0.24628381, -0.03873131, 0.30790126, -0.3126874, 0.3107609, 0.52010286, 0.32440773, -0.05116689, -0.22193678, -0.109086975, -0.8053219, -0.07594026, 0.1165706, 0.11548685, 0.08196522, 0.7962153, -0.085391454, 0.5194846, 0.49765772, 0.59492046, -0.5175321, 0.08026321, -0.034204956, -0.5410852, 0.22750913, 0.59082496, -0.32956797, 0.6608458, -0.7384227, 0.6555596, -0.0049215253, -0.31884187, 0.5987432, 0.06623929, -0.33910367, 0.56391215, -0.35874155, 0.49111402, 0.0572622, -0.21580996, -0.5367851, 0.18680312, 0.07843391, -0.5244336, -0.64243805, -0.33076766, 0.07908839, -0.11062918, 0.85309106, 0.33805773, 0.15881816, -0.96267444, 0.12094833, -0.48318863, -0.55440813, 0.3624635, 0.04927297, 0.0488738, -0.64979327, -0.565308, -0.6915438, -0.6844224, 0.1260413, -0.1976374]","[0.5, 0.0, 1.0, 1.0, 0.0, 1.0]"
18,WORLD LITERATURE: ENGLISH & AMERICAN LITERATURE/이효선,"[-0.48304802, 0.1577609, -0.09922233, 0.8986534, -0.12813002, -0.32255933, -0.13549022, 1.3740991, -0.6578512, 0.44173393, 0.16816473, -0.52642363, 0.02374982, -0.073675156, 1.6327902, -0.22524966, -0.44072953, 0.17163235, -0.6402457, -0.15490276, 0.66525906, -0.37193474, 0.034427267, -0.7897766, 0.7406225, 0.42880657, -0.029626058, -0.15173876, 0.2547186, 0.13232148, 0.32859203, -0.018732684, 0.35131142, 0.87557536, -0.052477885, -0.3130031, -0.45856157, -0.23405139, 0.7195272, -0.93276703, 0.14460856, 0.09171558, -0.037759963, -0.52185374, -0.40232384, 0.15875329, -0.51602066, -0.72051513, -0.22342151, 0.4466419, 0.5231715, 0.6178548, -0.050946932, -0.2915755, 0.75498885, 0.14595757, -0.76166904, 0.7530878, 0.7492625, -0.14834294, 0.639192, 0.11316585, -0.8315711, 0.39948195, -1.0705502, -0.05632261, 0.33300498, -0.39308783, -0.17696229, 0.05295145, -0.6459951, 0.8871125, 0.2506929, -0.09316302, 0.2379357, 0.4718438, -0.47651228, 0.3862996, 0.6479725, 0.10141581, -0.49812895, 1.1268358, -0.21042168, -0.29305378, 1.205583, 0.08796349, -0.16194314, -0.28085843, -0.14649633, -0.14884992, -0.84023756, 0.749672, 0.14479095, 0.4995067, -0.38496736, 0.0038506063, -0.54239297, -1.1311277, -0.73170304, -0.31366864]","[0.5, 1.0, 0.5, 1.0, 0.0, 0.5]"
19,FRESHMAN WRITING INTENSIVE SEMINAR/윤사라,"[0.13804123, 0.29514742, -0.18447262, -0.033632744, -0.07384168, -0.6225473, 0.16078228, 0.79658836, -0.4812277, 0.3648411, 0.14039381, -0.56460583, -0.29734972, -0.13057254, 0.6947965, -0.60851383, -1.087594, 0.31692326, -0.1730637, -0.12133126, 0.7370532, -0.06095521, -0.31065962, -0.28334785, 0.052179683, 0.7402336, -0.231631, -0.08238083, 0.5711256, -0.21625775, 0.7418708, 0.4939279, 0.8490945, 0.89479315, -0.21792667, -0.2557432, -0.03932233, 0.47759652, 0.29911622, -0.69968224, 0.28879714, 0.47871834, -0.13215713, -1.0560951, -0.2943956, 0.4024239, -0.12114339, -0.030897412, -0.4634362, 0.80746484, -0.20385057, -0.055002403, -0.23385912, 0.07810729, 0.5127974, 0.5414497, -0.07936962, 0.09444107, -0.1001246, -0.8744799, 0.5547391, 0.33903766, -0.90427774, 0.13570401, -0.40835315, 0.19301735, 0.40305796, -0.7314622, -0.28057712, -0.21938524, -0.64501566, 0.27296367, -0.06586187, 0.34155396, -0.0680131, -0.08204394, -0.30561844, -0.8067579, 0.53596747, 0.36679542, 0.019523636, 0.16805921, -0.34901482, 0.08684001, 0.5490865, -0.27879697, 0.8444263, -0.61438936, -0.56320864, 0.033181056, -0.8538736, 0.28855076, 0.34633908, 0.52885467, -0.80521464, 0.009209756, -0.8039411, -0.96380126, 0.22835758, -0.16261378]","[0.0, 0.5, 0.5, 1.0, 0.0, 0.5]"
20,기독교와세계문화/김학철,"[-0.64676166, -0.019930154, -0.3770672, 0.14424932, -0.5657269, 0.69725204, 0.03608426, 0.10784014, -0.5204011, -0.43218547, -0.22600088, 0.1968061, -0.3045812, 0.6928109, 0.89804995, 0.15234356, -1.2470759, 0.2441114, -0.27839494, 0.20654055, -0.3408177, -0.3495006, 0.24062352, -0.09556022, 0.25049105, 0.0053257467, -0.29141235, -0.022571193, 0.47274685, 0.5632309, 0.3004751, 1.083041, 0.9536389, 0.5127052, 0.041715626, 0.7320119, -0.120435484, -0.13403985, 0.614057, -0.051487133, -0.17058386, -0.0757349, -0.36822245, -1.0849122, 0.076278634, -0.2537404, -0.110409245, 0.12742193, 0.03730773, 0.112173535, -0.24184835, -0.22984584, -0.81938136, 0.23184189, 0.6241252, 1.0104914, -0.5697564, 0.29457486, 0.68966615, -0.6165422, 0.6590769, 0.13233016, -0.027857639, 0.45701542, 0.102105714, 0.12088864, 0.5548835, -0.3040053, -0.23309077, 0.54593676, -0.83090895, 0.5251223, -0.10665786, 0.6720411, -0.3686313, -0.5494958, 0.53430337, -0.22049713, 0.50973886, 0.61363167, -0.6554569, 0.67672646, 0.07174558, -0.9946318, 0.8747351, -0.14167471, 0.31979382, -0.64516395, 0.17119446, -0.34117624, -1.422933, 1.1297612, 0.47863117, 0.35848776, -0.42196658, -0.40106913, -0.05206799, -0.3421528, 0.065458655, -1.0182481]","[1.0, 0.0, 1.0, 1.0, 0.0, 0.5]"
21,빅데이터와지식탐사/이원석,"[-0.46748567, 0.5790316, -1.1611248, 0.4174335, 0.8036528, -0.25789276, 0.30865797, 0.67471457, -0.0198192, -0.6189866, 0.37099558, 0.13901097, -0.01447847, 0.1323981, 0.21325922, -0.12908183, -0.018490149, -0.40640187, 0.2465492, -0.475757, 0.6200042, -0.39270708, -0.054697007, -0.09572886, 0.10275977, 0.18254323, -0.24950221, 0.24115463, 0.89044064, 0.7656329, 0.6108533, -0.6118605, -0.068347536, -0.60883355, -0.22025126, 0.10314005, -0.051826537, 0.07433098, 0.19421317, -0.30709624, -0.24113156, 0.117164746, -0.3042817, -0.92103493, -0.36629868, -0.07736872, -0.2854888, -0.17561074, 0.09184678, 0.47192442, -0.08021711, 0.4672969, -0.24439676, 1.0321538, 0.107247606, 0.12985402, -0.45539197, 0.13489877, -0.2738569, -0.45695853, 0.13741367, 0.64195687, -0.31403968, 0.611207, -0.706116, -0.31078655, 0.33991417, -0.11832205, 0.3173578, -0.22350977, -0.39678, 0.70452034, 0.57987463, 0.63788205, -0.24480723, -0.2901714, -0.75915456, 0.34290105, 0.13433918, 0.4364142, 0.049065143, -0.31535402, 0.11075586, -0.4996146, 0.07592388, -0.11769632, 0.91299546, -0.76678205, 0.6969993, -0.9224044, -0.6808828, 0.43647, 0.055972833, 0.5357279, 0.06358988, -0.12542647, -0.16638638, -1.1644998, -0.41558337, -0.9677409]","[1.0, 0.0, 0.5, 0.5, 0.5, 0.0]"
22,한문(1)/강혜종,"[-0.2160127, 0.44686148, 0.3627394, 0.65822, 0.15585434, 0.009064152, 0.037143853, -0.043306142, -0.59966004, 0.014501621, 0.00046710798, 0.09403063, -1.1902469, 0.18153612, 0.24696591, -0.34585056, -0.026381627, -0.67532843, -0.32876056, 0.14178863, 1.2956362, -0.15097328, -0.58488476, -0.22882757, -0.05174787, 0.2245637, -0.3528213, 0.006309283, -0.09196317, 0.24356103, 0.788063, 0.68363684, -0.07848054, 0.54941577, 0.106867634, 0.226872, -0.12468207, 0.39500955, 0.8423274, 0.06694526, -0.24559686, 1.1292164, -0.1517019, -0.39592335, 0.1578609, -0.20499817, -0.46469384, 0.41805264, 0.20803533, 0.05417608, -0.26039827, 0.22944194, -0.547773, 0.3070852, 0.6551753, 0.22824535, 0.0044720965, 1.139014, 0.043690685, -0.16817762, 0.5600085, -0.13442144, -0.71368843, 0.5858747, -0.6880222, 0.27078813, -0.028291378, -0.036643967, 0.4682162, 0.14257506, -0.1655935, 0.0468053, -0.09968502, 0.30202073, 0.18444663, -0.30623737, -0.5354361, 0.11990948, -0.15030143, -0.107025415, 0.03438313, -0.06228605, -0.75734645, -0.10616063, 0.13633154, 0.12922786, 0.75237685, -0.46059707, 0.4798747, -0.22163492, -0.4733, 0.8996096, -0.575514, 1.0549359, -0.48506105, -0.39028782, -0.2881392, -0.65743625, -0.3045864, -0.3234105]","[1.0, 0.5, 1.0, 1.0, 0.5, 0.5]"
23,동양정치사상/최연식,"[-0.25360975, 0.37091947, -0.08783288, -0.1585733, 0.18600802, -0.38849226, 0.54434884, -0.42069522, -0.5010026, -0.20447555, -0.023066267, -0.34592277, 0.11694198, 0.2999666, 0.30036741, -0.7646756, -0.67164755, -0.41675544, -0.06878803, -0.07884735, 0.3136026, -0.33265457, -0.1760062, -0.83895093, -0.34559515, 0.27373528, 0.5023083, 0.09642869, 0.34683436, 0.6838866, 0.24372904, 0.30018234, -0.42851838, 0.44155452, -0.022406092, 0.4938048, 0.82398075, 0.055997867, 0.3776798, -0.25302836, -0.24991393, -0.04079244, -0.5929168, -0.31868035, -0.34204397, -0.110829525, -0.8625641, 0.2935543, 0.04327524, 0.8919478, 0.5544991, 0.19684675, -0.80040276, 1.5024359, 0.21875297, -0.28353277, -1.1204696, 0.69075465, 0.53654855, -0.08930546, 0.6951958, 0.19132563, -0.08422585, 0.61373657, -0.8469434, 0.28420413, 0.1323846, -0.8208033, 0.28324586, -0.18780343, -0.65039647, 0.043617103, 0.4999479, 0.18693674, 0.1668924, -0.093723916, -0.037427075, 0.32287723, -0.0697921, 0.0945575, -0.017625686, -0.094785355, -0.44825032, -0.5371364, 0.37263185, 0.42433783, 1.0995609, -0.60276407, -0.12509966, -0.24164079, -0.14232731, 0.7542884, 0.0008743387, 0.4743406, -0.8534674, 0.23351163, -0.21202919, -0.09903195, -0.4101408, -0.05247342]","[0.0, 0.5, 0.5, 1.0, 0.5, 0.5]"
24,문학환경과곁사슬문학의이해/정명교,"[-0.23254791, 0.36325315, -0.45238993, -0.055904247, 0.0864449, 0.07869233, 0.25879702, 0.42547947, -0.9081278, -0.55523425, -0.6352326, -0.21348001, -0.3674016, 0.42075685, -0.12953405, -0.63671535, -0.47055253, -0.50944066, 0.6659464, 0.10544969, 0.021021422, -0.18551853, -0.6606563, -0.40475687, 0.007926606, 0.10701295, -0.26816133, 0.1037681, 0.5371822, 0.14593166, 0.578906, 0.16185255, -0.4663084, 0.54980105, -0.50108063, -0.055292543, 0.30606025, -0.32916626, 0.07514638, -0.85384756, -0.3288622, 0.27307987, -0.27994263, -0.76846695, 0.1891921, 0.42466912, -0.18376432, -0.18021725, -0.13623352, 0.64540696, 0.43601558, 0.7926207, -0.623238, 0.52433044, 0.7332828, 0.27173012, -0.4034125, 0.026951687, 0.49133003, 0.07677118, 0.39466792, -0.094133146, -0.45974892, 0.9398652, -0.9460291, -0.008970259, 0.042168684, -0.26705202, -0.15253018, -0.5429763, -0.47055957, 0.8515015, 0.0073278276, 0.888118, 0.39919838, 0.32108393, -0.27725804, -0.13240393, 0.05870119, -0.17774837, -0.41856697, -0.4734964, -0.41610417, -0.50748634, 1.2253398, 0.5256872, 0.6438043, -0.6543709, 0.5269368, -0.95743364, -0.20522279, 0.674176, -0.4552531, 0.43021235, -0.1864862, 0.42844224, -0.11357327, -0.3919041, -0.23761731, -0.12412603]","[1.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
25,기독교와세계문화/민경식,"[-0.26962626, -0.043774456, -0.20989035, 0.047266737, -0.7425606, -0.31613308, 0.35224923, -0.16983514, -0.40509742, -1.0491204, -0.06970729, -0.33004388, -0.5484141, 0.15861927, 0.679087, -0.5341354, -0.91144824, -0.41031283, -0.17545441, -0.24908547, 0.4626966, -0.5211305, -0.071055904, -0.50402457, 0.6048844, 0.20449969, -0.24845462, 0.35098687, 0.15869251, 1.0715841, 0.20243695, -0.18502168, 0.19631264, 0.7583719, -0.081454046, 0.29894778, -0.026542118, -0.3523076, 0.35785744, 0.26247784, -0.078908265, 0.7885046, -0.13936774, -0.006056007, 0.09069099, -0.50549793, -0.28531167, -0.16740374, -0.17116624, 0.47711647, 0.025093336, 0.19265623, -0.43981874, 1.6047021, 0.15996255, 0.30452144, -0.45090747, 0.23578689, 0.48544595, 0.012458242, 0.2811849, 0.29356566, -0.24800092, 0.25458696, -1.1034647, -0.24316111, 0.5065376, 0.079322435, -0.36349124, 0.63385963, -0.33704877, 0.22140189, 0.299156, -0.006389518, -0.22455898, 0.054755528, -0.0798388, 0.46918204, 0.027651204, 0.43295687, -0.9225955, 0.80978215, -0.34128228, -0.5002564, 0.9215658, 0.105339535, 1.0298202, -0.49870828, 0.73150027, -0.34367046, -0.41964558, 0.5232449, 0.08248691, 0.5800626, -0.694735, -0.01805796, -0.40205026, -1.1707903, 0.060076606, -0.9471956]","[0.5, 0.5, 0.5, 0.5, 0.0, 0.5]"
26,성서와기독교/김선정,"[0.19824934, -0.06942707, 0.27843133, 0.46901897, -0.88736, -0.14774258, 0.82598037, -0.08846705, -0.7335913, -0.7735681, -0.007132481, 0.007008433, -0.8256488, 1.1091877, 0.21107519, -0.10923626, -1.0778917, -0.5559133, -1.0231599, 0.55378485, 0.5817176, -0.4118684, -0.6085462, 0.046447895, -0.15301801, 0.3460566, -0.17843649, 0.10754, 0.87512845, 0.36442193, 0.23743166, 0.173205, 0.41672945, 1.3304241, -0.6375435, 0.44133, -0.32149297, 0.11215367, 0.39876655, 0.53996843, -0.15689678, 0.12738568, -0.46687678, 0.12626354, 0.12814786, 0.61270684, -0.5030282, -0.06146476, 0.34509084, 0.16452174, 0.3088843, 0.03036177, -0.5718014, 0.41658738, 0.83276165, 0.7008905, -0.65267026, 0.7960385, 0.4082985, -0.08695333, 0.20133778, -0.20276354, 0.3676334, 0.6570966, -0.41147974, 0.082040474, 0.97224057, 0.13104357, -0.47635275, -0.18176658, -0.88340753, 0.48989984, -0.019819187, 0.52504075, -0.6148836, -0.7045263, 0.19339882, 0.6846918, 0.48555422, 0.34302104, -0.44087726, 0.3335972, -0.10783789, -0.2571654, 1.0213017, 0.06422042, 0.271695, -0.4455753, 0.6582734, 0.0026468127, -0.84617466, 0.6843591, -0.1739294, 0.541583, -0.22501668, -0.67808735, -0.54708683, -0.81547904, -0.6657887, -0.25440446]","[0.5, 0.0, 0.5, 1.0, 1.0, 0.5]"
27,TECHNOVATION: INTRODUCTION TO TECHNOLOGY MANAGEMENT/호재윤,"[-0.6464623, 0.324308, -0.083476126, 0.24856323, 0.35190645, -0.101644576, 0.1440769, 0.87615645, -0.20638537, -0.18510856, -0.14753039, 0.034332603, 0.23404092, 0.15921304, 0.5278188, 0.16626388, -0.43589863, -0.046058092, 0.31398532, 0.35031068, 0.6763438, 0.13567153, -0.116665035, -0.5123336, 0.2754715, 0.4532963, -0.15638448, 0.3263372, 0.12346169, 0.26014152, 0.77926165, -0.29484513, 0.48613387, 0.42209107, -0.3455914, -0.4812493, 0.1254699, 0.49458548, 0.34332448, -0.70160997, -0.07470388, 0.18555747, -0.25350463, -0.31356493, -0.18281844, -0.09223384, -0.7727459, -0.13531117, -0.6415679, 0.06359958, -0.19835289, 0.38666946, -0.78560233, 0.75365967, 0.026902558, 0.39668408, -0.101695426, 0.0697882, -0.10928105, -0.95657873, 0.6641956, 0.00778803, 0.08547328, 0.5806464, -0.7825546, 0.11620339, 0.79875547, -0.40968463, 0.0073718587, 0.07860569, -0.6976309, 0.8268143, 0.18138811, 0.41959247, -0.04249432, -0.31481805, -0.65935475, -0.42458218, 0.3626384, -0.38212278, -0.41536948, -0.036553703, -0.36071572, -0.27433187, 0.40793943, 0.35303405, 0.2292457, -0.45757553, 0.25727743, -0.3769608, -0.9613418, 0.014497451, -0.14273377, 0.77705985, -0.46508786, 0.14395085, -0.85182387, -0.99880713, -0.35207632, -0.20984541]","[0.0, 1.0, 0.0, 0.5, 0.5, 0.5]"
